Index,LightGBM,BiLSTM,StackLSTM ,LSTM,RF,SVM,XGB
MAE,6.54169888486437,6.852076450426666,6.2441417398266665,6.409944464566667,6.799263674027876,7.474172729464432,7.503313647846668
RMSE,9.96373206186122,10.41598074198,10.07356690072614,10.324987952004506,10.302248052032855,10.467088410969097,10.96073271401808
nRMSE,0.11651138297505235,0.12179977479873196,0.11779574197783783,0.12073574620633491,0.12046983608571327,0.1223974047989749,0.1281698583423763
R2,0.8263035355690695,0.8173728342617133,0.8217230542051834,0.8175676289689681,0.8228062749239268,0.8054465205289144,0.8045408681726756
