Index,LightGBM,BiLSTM,StackLSTM ,LSTM,RF,SVM,XGB
MAE,2.4857448634133332,2.600025877796667,2.7458404278566664,2.801696900136667,2.6408670642099996,3.0654547416033333,3.1589934849500008
RMSE,3.6055216191711503,3.7137528866515837,3.711565176922343,3.9849280899609556,3.732459653270502,3.995826855023551,4.285116878698252
nRMSE,0.1099475572761271,0.11324798499152333,0.11318127249714241,0.12151726038268755,0.11381843318502424,0.12184960968537577,0.1306712823327577
R2,0.8610327479760869,0.8544191532785005,0.8559918234023218,0.8504093842947098,0.8582034134423978,0.7641511055861736,0.8167576065052095
