Index,LightGBM,BiLSTM,StackLSTM ,LSTM,RF,SVM,XGB
MAE,0.07379146844552288,0.07340256749433333,0.07448892788233334,0.07188977256333333,0.07513216562642426,0.07433360483938083,0.07710393978333334
RMSE,0.09424692938815366,0.09344051164440083,0.09540654625757834,0.09077620793545754,0.09598991254301632,0.09310286636862344,0.09789598707264832
nRMSE,0.08021015267076907,0.0795238396973624,0.08119706064474752,0.0772563471791128,0.08169354258980112,0.07923648201584974,0.08331573367884963
R2,0.8395136480496538,0.8393856801966232,0.8312408635192122,0.8502414617435575,0.834095930148984,0.8394767845736584,0.8301034469871966
