Index,LightGBM,BiLSTM,StackLSTM ,LSTM,RF,SVM,XGB
MAE,0.0599943972229187,0.06223711211366667,0.05967388816366667,0.05956913415866666,0.06076565947316337,0.06227810058588126,0.06134502463916667
RMSE,0.07515855800929308,0.0758234028683074,0.07447071406305163,0.07411333445867674,0.07635285024794518,0.07638170863612129,0.0772768542758422
nRMSE,0.0778845160718063,0.07857347447492995,0.07717172441767008,0.07680138285873238,0.07912212460926962,0.07915202967473708,0.08007964173662405
R2,0.8630672114336516,0.8591443644789477,0.8699289541771406,0.8630584316510661,0.8574750045604347,0.8515268523288988,0.8559743414238306
