True,LightGBM,BiLSTM,StackLSTM ,LSTM,RF,SVM,XGB
2.337,2.1594478012964893,2.185298,2.1864355,2.1374178,2.163501647955068,2.218755597563483,2.139899
2.042,2.227461486641201,2.2398932,2.2535284,2.1871738,2.2359711102942046,2.284871032507757,2.1703432
1.643,1.8874166662288925,1.9726686,1.9701637,1.9242572,1.9073805247965523,1.9843259732124685,1.8419136
1.2220000000000002,1.421621186860281,1.6067069,1.6056113,1.5587626,1.4342871806034314,1.619092595688842,1.397721
0.843,1.1328332104494905,1.1806611,1.1862303,1.1395652,1.311659504394047,1.231167692103343,1.1814847
0.504,0.8622218615738241,0.9363218,0.9377067,0.8991869,0.8400223906553631,0.8885989262759557,1.069673
0.203,0.400521679105483,0.54221743,0.5152336,0.4968542,0.4514166728031363,0.5856312882314871,0.3123125
-0.004,0.3248614606458254,0.3518,0.34002745,0.3418908,0.2888173450432671,0.3550305531443737,0.33348393
0.4459999999999999,0.3869587693590562,0.247566,0.2091385,0.2359779,0.3251122717520116,0.1858357819089414,0.3164317
0.958,0.3727141737216328,0.5211936,0.496151,0.48320767,0.3788902186628592,0.5408092510039565,0.33030665
1.611,1.1168106473765482,0.98974246,0.9540085,0.94509774,1.080413312610015,0.9962424095220438,1.0166583
2.039,1.57736421267646,1.5786246,1.5662458,1.5337739,1.4801640184021896,1.5912660839471169,1.4153286
2.252,1.9953842104705768,1.9683486,1.9566282,1.9230655,2.0541202740802653,1.98316347367366,1.8713192
2.067,2.198113357486317,2.1375954,2.1577296,2.0904996,2.2810444597434683,2.174644681238082,2.2899315
1.6790000000000005,1.9697394839089395,1.9809818,1.9997826,1.945637,1.892595223647812,2.012253338396157,1.8399464
1.2420000000000002,1.547717391405551,1.6448172,1.6324149,1.599035,1.6086070378244473,1.662129233663206,1.4832522
0.8449999999999999,1.2072303048357724,1.2493271,1.2212399,1.2113167,1.3953940635367263,1.2502858594009991,1.2123793
0.4990000000000001,0.74092462697638,0.88696337,0.8348289,0.8472437,0.8980614847117536,0.8879362574849872,0.81378925
0.202,0.363528915756791,0.57376236,0.5294574,0.53440726,0.571610214054847,0.5744694363449888,0.42400613
0.0219999999999999,0.4223192614904522,0.3792604,0.35498455,0.36191434,0.380533047180623,0.3566125496356291,0.3342979
0.597,0.3194024851525945,0.29109448,0.25542808,0.27146763,0.3302707405040721,0.2489143675418156,0.3345044
1.1370000000000002,0.4303990471600629,0.66706073,0.6130626,0.62706685,0.514391463449603,0.663894040030826,0.6602262
1.845,0.9103312387623406,1.1550932,1.1176131,1.1160195,1.0548375168005069,1.153695076172068,1.033571
2.301,1.8367637078930616,1.7858855,1.7950565,1.7562473,1.7782592593810234,1.7999210305735274,1.9107713
2.571,2.200422583740032,2.2063363,2.1881435,2.1641889,2.2497479573471684,2.2173434979893685,2.3012395
2.588,2.394438149833934,2.4575267,2.4460337,2.4171793,2.4648228234707603,2.455043533923364,2.414679
2.263,2.5547096710777986,2.4714139,2.4629583,2.4301474,2.460982194667249,2.4584058738380845,2.5236692
1.851,2.131826031179835,2.1620152,2.185971,2.1236744,2.2296411664374323,2.2057304036796754,2.0999734
1.4320000000000002,1.824821242547468,1.8110847,1.8325465,1.7695463,1.953921996535632,1.822927788842046,1.8342289
1.053,1.413622443715757,1.4467728,1.4435529,1.402342,1.3314079695691945,1.4402114431907054,1.3594223
0.716,1.051195972819065,1.1164788,1.0883572,1.0798634,1.1313803890491838,1.0933561277785842,1.0068394
0.4079999999999999,0.730129260156992,0.818138,0.78071105,0.7755287,0.7721559934211472,0.7936747801440428,0.6947541
0.19,0.5368564536091517,0.5189331,0.47580782,0.49192718,0.4490571216145319,0.5201704725438231,0.54770845
0.646,0.4087751233066324,0.41585338,0.3704964,0.4058276,0.3494739804353054,0.4007756850918698,0.47931555
1.1720000000000002,0.7393394149969581,0.76695937,0.7355411,0.7261929,0.7245047936949525,0.7680410217936651,0.7205913
1.8320000000000003,1.294290611434945,1.2205555,1.2047701,1.1890088,1.4001252174353116,1.2218728799153658,1.2746115
2.239,1.8247302647520105,1.7906532,1.7968646,1.7509904,1.758096611978087,1.8118465182744663,1.7642192
2.392,2.072881449301493,2.1464574,2.1467073,2.1114664,2.1031064971278925,2.160657493586827,2.223217
2.153,2.279658163778462,2.2846029,2.298025,2.2493882,2.2611117511446874,2.3229095796351023,2.2420318
1.7520000000000002,2.057715924246544,2.0679023,2.080046,2.0339758,2.0225555197674674,2.1042939883341587,2.101762
1.3220000000000005,1.7654712017079277,1.7187406,1.719226,1.6820397,1.7917175613462164,1.7389160178532428,1.6948558
0.929,1.4026164918286632,1.350866,1.3426415,1.3124721,1.3314036943729912,1.350891729939358,1.3525121
0.586,1.0240489031806452,0.973628,0.91993666,0.93381387,0.9429693950927812,0.9710021661252785,1.1600281
0.281,0.7630177390399518,0.71912426,0.6864825,0.68100953,0.7892775955327772,0.7243757661386598,0.70626277
0.08,0.4221658068275623,0.4897281,0.45601806,0.47277054,0.3532218977581696,0.4669697785683915,0.53418773
0.6750000000000002,0.4367557459382952,0.36426803,0.32404053,0.36147937,0.4261786761253482,0.3203181636940167,0.50618047
1.2190000000000003,0.921176779460676,0.7947179,0.7702386,0.75584954,0.8828093392865776,0.7668388406345268,0.9185497
