True,LightGBM,BiLSTM,StackLSTM ,LSTM,RF,SVM,XGB
0.008,0.3330172255013654,0.341175,0.2683863,0.31089738,0.205214725221035,0.249804528644334,0.21278019
-0.151,0.1927709878777323,0.088560455,0.02035562,0.0724183,0.0858929385372677,0.0927572443942367,0.19801416
-0.1459999999999999,-0.1741496080659824,-0.09985753,-0.16177838,-0.12418995,-0.1202627011768997,-0.1545398309822287,-0.18235452
0.0379999999999999,-0.1424670518636503,-0.123588696,-0.1844908,-0.14144966,-0.1093112678954051,-0.1531151495103029,-0.14334299
0.3360000000000001,0.1664514507237605,0.082489096,0.013700799,0.07462301,0.0786426775415668,0.0859191170128156,0.15949617
0.654,0.250743216846669,0.35557708,0.2699171,0.34865257,0.2257577181238886,0.3041047473832107,0.178743
0.8970000000000001,0.7181551806258996,0.7678615,0.6802103,0.7088176,0.7187374624349813,0.7373108073733803,0.7724036
1.023,0.8863200523081327,1.0397683,0.9485689,1.0128255,0.8941276667109375,0.8655354113742446,0.9041209
1.027,1.0518232468252748,1.1313221,1.0397094,1.1060822,1.0280758317919418,1.0185857212009368,1.0280799
0.945,1.0439081327068536,1.0961559,1.0020238,1.0274419,1.02657577398669,1.0764057230603752,1.073567
0.78,0.9261694933283304,1.0187064,0.9257595,0.9563904,0.9003527626701792,0.9678756643384728,0.9099824
0.6440000000000001,0.7781828591038051,0.87499124,0.8136205,0.8494967,0.7926911243143235,0.830172646630832,0.78393656
0.5839999999999999,0.7332962256069053,0.7629165,0.69941777,0.73171014,0.6982852020675172,0.7110276729865068,0.70834285
0.6490000000000001,0.7234438256592854,0.6854387,0.6131912,0.6230872,0.6648184307489051,0.644701083864314,0.7289528
0.8239999999999998,0.7242953412858844,0.7262626,0.6475805,0.6738101,0.7395955300960975,0.6467178603443244,0.8131643
1.107,0.8474681227049203,0.8887429,0.80174696,0.83203197,0.8430397644591197,0.8378152481663137,0.8902732
1.452,1.166864100734268,1.12748,1.0290793,1.0642513,1.207043017753796,1.0646860437791332,1.246146
1.763,1.4237257482716277,1.4348102,1.3139938,1.3805218,1.437715169506763,1.3866499877148468,1.3700202
1.946,1.6971725960485242,1.7209674,1.5916322,1.6696572,1.669277448659667,1.6998661113454174,1.7221795
1.974,1.8677202615091983,1.8952423,1.8268734,1.8240627,1.8418153416296843,1.886527096084882,1.8854369
1.826,1.8919210977683285,1.8947395,1.7870673,1.8482113,1.8911005164789385,1.866817238365811,2.048594
1.488,1.7919697657582407,1.7631909,1.6609045,1.7187397,1.7901822093730584,1.796555009848296,1.8201265
1.04,1.4305716337642231,1.4474913,1.3399017,1.4006475,1.4331713845770442,1.4156493447182463,1.4609638
0.54,0.9021458816851192,0.9922939,0.9159895,0.95822364,0.9518446044640908,0.9320504100215612,0.9705159
0.1079999999999999,0.388548253347294,0.5066808,0.43879423,0.4753437,0.430133981756692,0.4670320253236049,0.42046016
-0.21,0.0461102413618307,0.13400485,0.084603764,0.107425556,0.0950697212062917,0.1377917840083866,0.007333414
-0.329,-0.2833511050739802,-0.18740107,-0.2364752,-0.19937657,-0.1535517347682408,-0.2249921874431988,-0.18145761
-0.225,-0.4199944041106059,-0.2643134,-0.3066549,-0.26148513,-0.2867898938285445,-0.3023970553518436,-0.3882286
0.035,-0.2456500583417126,-0.16818307,-0.2177977,-0.18092827,-0.1242239661245542,-0.2522516593510023,-0.16811123
0.3729999999999999,0.176061047142277,0.16558139,0.09161189,0.15447128,0.1400795209364849,0.0713014806317882,0.28629884
0.724,0.4620494661710015,0.51855564,0.44381467,0.47573042,0.4903051676629578,0.4496459027644173,0.4222252
0.979,0.8266153708934701,0.843194,0.7619452,0.7983677,0.8001402877618595,0.8223709528867369,0.83381593
1.112,1.0199776881100453,1.0690415,0.98272234,1.0325451,0.9873596953598442,1.0207883982970278,0.98595655
