IMF1,IMF2,IMF3,IMF4,IMF5,IMF6,IMF7,IMF8,IMF9,Residue
-0.5152757727270052,0.04223297071257213,0.04439431871097636,0.028834301657002643,0.2672906900881256,0.006197384715234271,0.011769935854352254,0.003400911720769238,1.1481552592679727,0.0
-0.8301666789802741,0.011686846043856513,0.05352297832767663,0.02862510994815214,0.2677603621967802,0.0062369264249725,0.011791184010664802,0.0033784232798040833,1.148164848748367,1.1102230246251565e-16
-1.0888260550131292,-0.019137822804592405,0.06280358032563002,0.02832618736660532,0.2682180519511369,0.006274379712351107,0.011811511522673119,0.0033556558452185583,1.1481745110941066,-5.551115123125783e-17
-1.1387166050820126,-0.05063382395094559,0.07209331707047274,0.02793660481980893,0.2686630088960904,0.00630972905633489,0.011830913769844627,0.0033326091425340937,1.1481842462778724,2.220446049250313e-16
-0.4158222977838244,-0.07867268117290985,0.08124938092783483,0.027455671888860365,0.2690942439028826,0.006342958931426456,0.011849386135222533,0.003309282898165051,1.1481940542723423,0.0
0.17578139208902113,-0.10503441205268425,0.09012896426335355,0.026882781257969106,0.26951068473964485,0.006374053788507423,0.011866924024580741,0.003285676839407798,1.1482039350501996,0.0
0.7994576043975989,-0.12493764882595494,0.0985892594426619,0.02621726865464507,0.26991131613120933,0.006402998075754353,0.011883522838384565,0.003261790701579749,1.1482138885841209,0.0
1.1160995378165488,-0.13713108254197082,0.10648745883139348,0.02545839722241836,0.2702951953863854,0.0064297763348878075,0.011899177851480296,0.0032376242520671767,1.1482239148467894,4.440892098500626e-16
1.13656067638194,-0.14133233206355958,0.11368939724732746,0.024605416171926964,0.2706613937468779,0.006454373123476416,0.011913884250629852,0.0032131773304965357,1.1482340138108844,0.0
0.7904226680834134,-0.13502842330389278,0.12010215260502072,0.02365758472682232,0.2710089724413723,0.006476772926127342,0.011927637191123337,0.003188449880928966,1.1482441854490846,0.0
0.3575553938335331,-0.12002995070398838,0.12566813842394794,0.02261414393241894,0.2713370108768979,0.006496960083463813,0.011940431809596759,0.00316344201005871,1.1482544297340713,0.0
-0.07065813487755691,-0.09766731257063965,0.13033644151178245,0.021474328468054957,0.2716445948264569,0.006514918923445893,0.011952263166806552,0.003138153913125213,1.1482647466385245,2.220446049250313e-16
-0.45767522000432415,-0.06943059376602617,0.1340561486761933,0.020237345391404607,0.2719308376847164,0.006530633656244999,0.011963126409951815,0.003112585816714608,1.1482751361351247,0.0
-0.8052926240643186,-0.03747041858924578,0.13677634672485295,0.018902382684185915,0.2721948719222965,0.006544088378054055,0.011973016791239063,0.003086737956384105,1.1482855981965518,0.0
-1.1267238592163669,-0.0015206616981216622,0.13844602400541065,0.017468692476878107,0.2724358643210844,0.006555266945892288,0.011981929796659728,0.0030606105731804923,1.1482961327953831,-3.3306690738754696e-16
-1.2084453256334138,0.03394769026364547,0.13901244446133385,0.015937243308460868,0.2726529896586403,0.006564152277385721,0.011989861846219892,0.003034203913949058,1.1483067399037785,1.6653345369377348e-16
-0.5250970387635071,0.0686272659274528,0.13841741647110808,0.01431445604285019,0.2728454259525793,0.006570725832616947,0.011996810812642094,0.003007518230562255,1.1483174194936956,-2.220446049250313e-16
0.05449826192775063,0.10039341794225652,0.13660127990972468,0.012608203930211635,0.27301236733775314,0.0065749675627480245,0.012002776075007977,0.002980553777979995,1.1483281715365674,2.220446049250313e-16
0.6837120641819325,0.12692727174983495,0.13350434588315582,0.0108263805709708,0.2731530163677764,0.0065768559368267355,0.012007758491845598,0.0029533108143462187,1.148338996003311,0.0
1.0421936192325867,0.14763218929999145,0.1290668552135824,0.0089769460740224,0.273266579371586,0.006576368120193743,0.012011760218953517,0.002925789604658954,1.1483498928644247,0.0
1.2086714910849679,0.15683204425865957,0.12322893338814259,0.0070681288302753015,0.27335228524331284,0.006573480317000142,0.012014784360183895,0.002897990428404726,1.1483608620890533,0.0
1.0392347342692483,0.15545444402449773,0.11596640885966575,0.005108172035199085,0.2734094203508172,0.00656816862942702,0.012016834598277985,0.002869913587250945,1.148371903645616,-4.440892098500626e-16
0.6661712977336806,0.14408747274150333,0.10739573891756271,0.003105268644192066,0.2734373159797081,0.006560414109294356,0.012017914962453836,0.0028415594091822567,1.1483830175024228,0.0
0.2670385401661633,0.12401409692192412,0.09766908874334289,0.001067561672991156,0.2734353366220714,0.006550214377448358,0.012018029630368215,0.002812928237901499,1.1483942036277892,-2.220446049250313e-16
-0.08244999558585399,0.0973609403688621,0.08693878206811584,-0.0009968153435752324,0.273402839425938,0.006537583777481466,0.012017182871774203,0.002784020427335192,1.1484054619899224,0.0
-0.4013765757146293,0.06505043592512695,0.07535714262299077,-0.0030797123121124557,0.2733391546160326,0.006522546957195165,0.012015379014632453,0.0027548363342565904,1.1484167925565074,0.0
-0.6899652638009233,0.028146813822026325,0.06307649413907741,-0.005172977812844789,0.2732436083862191,0.006505131230648925,0.012012622423796984,0.0027253763172882524,1.148428195294711,0.0
-0.947689407801412,-0.010036411333213032,0.050249160347486416,-0.0072684527096818115,0.2731155181157391,0.006485364922312602,0.012008917551677694,0.002695640735496999,1.148439670171594,1.1102230246251565e-16
-1.099928850678335,-0.048279229927800614,0.03702746497932432,-0.009357982087376397,0.27295420462098435,0.006463276781271971,0.012004269209770333,0.002665629948049394,1.1484512171541117,-2.7755575615628914e-16
-0.40158709057041,-0.08583797717246988,0.02356373176570298,-0.011433412634085937,0.2727589898007143,0.006438895733622508,0.011998682553423984,0.002635344314702001,1.1484628362088,-1.1102230246251565e-16
0.14287545468345375,-0.1204120685777608,0.010010284437730029,-0.013486587461388784,0.27252919175294266,0.006412250854392365,0.011992162812556018,0.0026047841959855413,1.148474527302089,2.220446049250313e-16
0.7980146055609276,-0.14671715797079646,-0.0034805532734818027,-0.01550933008254244,0.2722641088521265,0.00638337132598628,0.011984715232466822,0.002573949954904754,1.1484862904004087,0.0
1.1042178296627039,-0.16530054630171728,-0.016756457636827007,-0.01749346896273651,0.2719630443200037,0.006352286431758833,0.011976345052935478,0.0025428419636886897,1.1484981254701903,0.0
1.0203263151302715,-0.17116325506146296,-0.02966510492119549,-0.019430839563373756,0.27162530829616743,0.006319025524407118,0.011967057520277958,0.0025114605970434144,1.1485100324778645,4.440892098500626e-16
0.665346542945363,-0.166454825519657,-0.04207094445703617,-0.02131327047518597,0.2712502040342883,0.00628361793523049,0.01195685791677947,0.0024798062303571598,1.1485220113898609,0.0
0.23381756582475782,-0.15278989117623,-0.05390590507953849,-0.023132562151781423,0.27083700665091637,0.00624609298636479,0.011945751533713394,0.0024478792391862763,1.1485340621726112,0.0
-0.18269251434640338,-0.13079253997111545,-0.0651215103522497,-0.024880520832854025,0.2703849970486826,0.006206479999952377,0.011933743662350818,0.0024156799990904627,1.1485461847925462,0.0
-0.5699184192966952,-0.10077855844092923,-0.07567476162832232,-0.026548948130450372,0.2698934515025763,0.006164808298130151,0.011920839593967062,0.002383208885629947,1.1485583792160936,1.1102230246251565e-16
-0.92157319095713,-0.06708414028707495,-0.0855239328936789,-0.028129635397044887,0.26936163602800917,0.006121107203036241,0.01190704461983709,0.0023504662743579073,1.1485706454096882,1.6653345369377348e-16
-1.2384081908405302,-0.028007159629145455,-0.09462729813424536,-0.029614342873977847,0.26878878552926283,0.0060754060311339906,0.011892364036842105,0.0023174525409024177,1.1485829833397576,-1.5265566588595902e-16
-1.02824955336456,0.012229282318106261,-0.10294313133594638,-0.030994823999302885,0.26817412810733143,0.006027734076176121,0.011876803164312943,0.0022841680611493686,1.148595392972733,5.551115123125783e-17
-0.4344694776205425,0.05494814901358782,-0.11042970648470486,-0.032262842607849666,0.26751690225998215,0.005978120626241446,0.011860367327184738,0.002250613211056199,1.1486078742750445,1.1102230246251565e-16
0.2398363400949875,0.09419590112141943,-0.11704529756644937,-0.03341018985575283,0.2668163738062917,0.005926594969406842,0.011843061850398611,0.0022167883665727686,1.1486204272131255,-2.220446049250313e-16
0.7618133623420059,0.12777784044920729,-0.12274817856710069,-0.034428664913082795,0.2660718165792675,0.005873186393751476,0.01182489205889076,0.0021826939036586304,1.1486330517534016,0.0
1.115637672133501,0.1554686483515489,-0.12749662347258614,-0.03531008052814778,0.26528251799016095,0.005817924144424391,0.011805863320526435,0.0021483301982648784,1.1486457478623073,0.0
1.2820689949249164,0.1714593637405832,-0.13124890626882954,-0.036046287305678944,0.26444780330664136,0.00576083729487512,0.011785981174874458,0.0021136976263461315,1.1486585155062716,4.440892098500626e-16
1.09383284968294,0.17697541840675518,-0.13396348733130395,-0.03662919159047411,0.26356705353644694,0.005701954875624837,0.011765251204428664,0.002078796563858418,1.148671354651724,4.440892098500626e-16
0.7106165406482788,0.16929293343816987,-0.13561124915254086,-0.037050869774559445,0.262639767279921,0.005641305866226626,0.011743679042652909,0.00204362738675336,1.1486842652650977,0.0
0.28507395320686757,0.1537685512212199,-0.13620976789007908,-0.03730383775174499,0.2616654738606862,0.005578919030721231,0.01172127053851934,0.002008190470987691,1.1486972473128223,-2.220446049250313e-16
-0.09783038888806575,0.12846000478849803,-0.13578689977761116,-0.037382072878283656,0.26064371512746465,0.00551482305449604,0.011698031619660154,0.001972486192515325,1.1487103007613264,0.0
-0.4362872165725172,0.09758028186181607,-0.13436780603913778,-0.03728222265521821,0.2595740080640836,0.005449046686683355,0.011673968149958233,0.0019365149272892945,1.1487234255770427,0.0
-0.7207800049573332,0.0626351143378418,-0.13197585869308776,-0.0370027468355112,0.2584558927007124,0.005381618695257079,0.011649085974454326,0.0019002770512654512,1.1487366217264012,-3.3306690738754696e-16
-0.9921786494268721,0.023516654386751434,-0.12863023227901219,-0.036546327819772496,0.25728893423629423,0.005312567848193581,0.01162339093818795,0.0018637729403975327,1.1487498891758319,-5.551115123125783e-17
-1.1419579547790188,-0.01727803640775075,-0.1243458757088212,-0.03591986924349229,0.25607269347700695,0.005241922913470291,0.011596888886198796,0.0018270029706408623,1.148763227891766,-8.326672684688674e-17
-0.6587328605576038,-0.057111761716013565,-0.11913676810187462,-0.03513120838911174,0.25480669508343196,0.005169712659060934,0.011569585663528672,0.00178996751794812,1.148776637840634,0.0
-0.09854273866422768,-0.09692289285061946,-0.11301683092927568,-0.03418816037031169,0.25349038389913464,0.005095965838390824,0.011541487129767797,0.0017526669582756873,1.1487901189888656,0.0
0.56216786651768,-0.1282446286423207,-0.1059999785811373,-0.03309842960887845,0.2521230869947947,0.005020711146680693,0.011512599202713086,0.001715101667575362,1.1488036713028924,-2.220446049250313e-16
0.9720155384467583,-0.15367129576393448,-0.09810012544758191,-0.03186960052254338,0.2507040114370439,0.004943977264603036,0.011482927814706348,0.0016772720218042308,1.148817294749144,0.0
1.095020075167075,-0.1692004354737109,-0.089331185918723,-0.0305092010120919,0.2492323077755631,0.004865792872824355,0.01145247889809714,0.0016391783969149731,1.1488309892940514,-4.440892098500626e-16
0.8468620908534298,-0.17148336149634416,-0.079714118048968,-0.02902474960716925,0.24770711718889765,0.0047861866520176755,0.011421258385227798,0.0016008211688627364,1.148844754904046,0.0
0.4180562084819118,-0.1629633799566424,-0.0693118962938945,-0.027423719375158362,0.2461275353933256,0.0047051872828532,0.011389272208446646,0.0015622007136024917,1.1488585915455554,2.220446049250313e-16
-0.03315899770364952,-0.14674533760675076,-0.05824990574948491,-0.025713462952074186,0.24449253767376106,0.0046228234460000735,0.011356526300097427,0.0015233174070863901,1.1488724991850143,0.0
-0.45689008093316696,-0.11957511198104895,-0.04666737325574697,-0.023901428148909557,0.24280119449009427,0.004539123809958066,0.01132302660469873,0.0014841716252708128,1.1488864777888506,0.0
-0.845848947151925,-0.08859322789854139,-0.03470352565268841,-0.021994984679953887,0.24105249820551267,0.00445411699454555,0.011288779115446654,0.0014447637441084395,1.1489005273234953,1.1102230246251565e-16
-1.1609964749418158,-0.05169123754162727,-0.02249758978031803,-0.02000139224383982,0.23924533116754582,0.0043678316074125785,0.011253789837707742,0.0014050941395558274,1.1489146477553789,3.0531133177191805e-16
-1.1143247475450202,-0.011729488432414791,-0.010188792478643927,-0.017927718526355038,0.23737838371087824,0.004280296256207088,0.011218064776850997,0.001365163187566009,1.1489288390509316,2.220446049250313e-16
-0.5470951434896942,0.028700967192961967,0.002083639412324754,-0.015780742128144377,0.23545005708505462,0.004191539548577017,0.011181609938242253,0.0013249712640920166,1.1489431011765858,1.1102230246251565e-16
0.0877517014562765,0.06668833433809883,0.014180479052580275,-0.013566991606879951,0.23345850249664182,0.004101590092170479,0.011144431327251752,0.0012845187450904075,1.14895743409877,0.0
0.6749554611263733,0.10164050840522311,0.02596249960211366,-0.011292904010531245,0.23140177964250935,0.004010476494638056,0.01110653494924321,0.0012438060065159762,1.1489718377839149,0.0
1.0593410531722827,0.12888014097835906,0.03729047422091788,-0.008964994208138155,0.22927802604059364,0.003918227363625922,0.011067926809585456,0.0012028334243226364,1.1489863121984512,0.0
1.2203171000914823,0.14814617879573888,0.0480251760689822,-0.006590000270067562,0.22708560241016032,0.0038248713201113047,0.011028612900319092,0.001161601374462716,1.1490008573088109,0.0
1.0245596185973935,0.15491017437965035,0.05802737830630116,-0.004174881755668067,0.2248230909594533,0.003730437038386834,0.010988599160168604,0.0011201102328913617,1.1490154730814233,0.0
0.6033586803878501,0.15301062781720834,0.06717685154362678,-0.001726857133822041,0.2224893328062541,0.0036349532060714336,0.010947891514528137,0.0010783603755647785,1.1490301594827184,0.0
0.1631406813696357,0.14206281469163695,0.07544026668665173,0.0007467210511749323,0.2200833031437569,0.003538448510786141,0.010906495888793596,0.0010363521784359988,1.149044916479128,2.220446049250313e-16
-0.23515827201081602,0.12410966062820802,0.08284693405937321,0.0032383553430059544,0.21760412207717497,0.003440951640149527,0.010864418208363707,0.0009940860174596409,1.149059744037081,-2.220446049250313e-16
-0.5894411763948464,0.10002228384808354,0.08943707447767214,0.005740170628351433,0.21505128736872575,0.0033424912936841473,0.010821664386729685,0.0009515622685896186,1.14907464212301,1.1102230246251565e-16
-0.9043907862727332,0.07045156042136153,0.09525090875743,0.008244087585655877,0.21242450098886062,0.003243096218523386,0.010778240289777558,0.0009087813077803743,1.1490896107033437,0.0
-1.1645293878040128,0.03788789808739794,0.10032866288029817,0.01074192021474318,0.2097235664208855,0.003142795173699323,0.010734151771487076,0.0008657435109868789,1.1491046497445145,1.1102230246251565e-16
-1.0091772737307931,0.00461971116812092,0.1047105955483343,0.013225339331812103,0.20694839761132253,0.0030416169182472127,0.010689404685841517,0.0008224492541633984,1.149119759212951,0.0
-0.33272907945578795,-0.02999024335393589,0.10843700424890954,0.015685979305992005,0.2040989061684502,0.002939590211200369,0.010644004886822924,0.0007788989132638466,1.1491349390750851,-2.220446049250313e-16
0.32287620669747147,-0.060034855575421577,0.11154809391821424,0.01811550980816484,0.20117506094997645,0.0028367438115921065,0.010597958228412812,0.0007350928642428418,1.1491501892973468,-2.220446049250313e-16
0.8653156179899872,-0.0882230371775171,0.11408379807486436,0.020505836321465704,0.19817686641892712,0.0027331064784575027,0.01055127056459375,0.0006910314830557077,1.149165509846166,-4.440892098500626e-16
1.1295361561432014,-0.10853366830184573,0.11608368602685656,0.022849146023967627,0.19510440955401281,0.0026287069708312814,0.010503947749346725,0.0006467151456544192,1.1491809006879747,0.0
1.047685218775266,-0.12114602498673892,0.11758711220703828,0.025137778309509216,0.19195783999332647,0.0025235740477464056,0.01045599563665431,0.000602144227995181,1.1491963617892027,4.440892098500626e-16
0.6770286494768674,-0.12435861551903218,0.11863416019526163,0.027364083106925806,0.18873735396893,0.0024177364682361896,0.010407420080498369,0.0005573191060329641,1.1492118931162798,0.0
0.24232553979126709,-0.12296735408670643,0.11926939586298584,0.02952006145616845,0.18544317225872892,0.0023112229913376486,0.01035822693486024,0.0005122401557206247,1.1492274946356376,0.0
-0.17789495578631204,-0.11353387459910726,0.11953348033535408,0.03159731722962072,0.1820754743239209,0.002204062376080573,0.010308422053723907,0.00046690775301278144,1.1492431663137064,0.0
-0.5551975561026287,-0.09949022692713345,0.1194319982583338,0.03358686875215368,0.17863439095592296,0.0020962834156316094,0.010258011256938782,0.0004213222738656388,1.1492589081169156,2.220446049250313e-16
-0.8915282683660707,-0.08087799169476656,0.11896210702412344,0.03547899050188515,0.17512004316138696,0.0019879150396739913,0.01020700022783946,0.0003754840942301146,1.1492747200116982,-2.220446049250313e-16
-1.1757066327024261,-0.05886521660858492,0.11812148092933811,0.0372634400525163,0.17153255194696337,0.001878986212021641,0.010155394615624907,0.0003293935900641756,1.1492906019644826,1.1102230246251565e-16
-0.8611935592873166,-0.03497857932533745,0.11690768568865048,0.03893008355969371,0.16787203831930092,0.0017695258964890086,0.010103200069500436,0.00028305113731909217,1.1493065539417004,-2.220446049250313e-16
-0.31466619382503974,-0.00852852197309506,0.11531654322274373,0.04047053097305225,0.16413862328505127,0.0016595630568877254,0.010050422238667483,0.00023645711195054007,1.1493225759097818,0.0
0.36998144439164526,0.01639138690853502,0.11334013872472487,0.04188013988211421,0.1603324169385487,0.001549126668247188,0.009997066761113595,0.0001896118899143715,1.1493386678351567,-2.220446049250313e-16
0.8699074545360171,0.03963546031390486,0.11096792521674739,0.04315694728599071,0.15645348213549792,0.001438245750448997,0.009943139229972881,0.0001425158471634427,1.1493548296842564,0.0
1.169422353116476,0.05990559390224521,0.1081878232954511,0.044300532889336885,0.1525018714515722,0.0013269493345889948,0.009888645227166266,9.51693596514911e-05,1.1493710614235115,-4.440892098500626e-16
1.2090964962312059,0.07464384374300465,0.10498745224836238,0.04531061387934273,0.14847780128902205,0.0012152664517647853,0.009833590334610974,4.7572803334368764e-05,1.1493873630193518,4.440892098500626e-16
0.8962592410576119,0.0835332648264102,0.10135442694196947,0.04618644607378395,0.14438195384054903,0.001103226133070977,0.00977798013422987,-2.734458343630845e-07,1.1494037344382089,0.0
0.48227580263554104,0.08622514693656319,0.09727226958644526,0.046927081870611044,0.14021521471868234,0.0009908574096035877,0.009721820207941061,-4.8369011901143276e-05,1.1494201756465137,0.0
0.06796489946759655,0.08391926333633766,0.09272251545043254,0.047531504407301875,0.13597853879642305,0.0008781893124593409,0.009665116137664062,-9.671351890906236e-05,1.149436686610694,0.0
-0.3038967485135207,0.0778005841897868,0.08774350147130001,0.04799868359059719,0.1316728941775039,0.0007652508727353117,0.009607873505320148,-0.0001453065909063214,1.1494532672971838,0.0
-0.6362159493924706,0.06870978563443053,0.08240138663030827,0.04832754158541545,0.12729929670748946,0.000652071121524875,0.00955009789282778,-0.00019414785193671582,1.149469917672411,-2.220446049250313e-16
-0.928008257338927,0.054592930302770036,0.07676568949874975,0.04851670436254265,0.12285905842606933,0.0005386790899270446,0.009491794882107883,-0.00024323692604721314,1.1494866377028075,2.220446049250313e-16
-1.1564800941836502,0.04058694848839263,0.07090592864792074,0.0485641715007754,0.11835411776492472,0.00042510380903660515,0.009432970055080325,-0.00029257343728337104,1.149503427354803,-1.1102230246251565e-16
-0.8262019759758059,0.02419286470328828,0.06489162264911703,0.04846741882316231,0.11378693691148538,0.00031137430994939856,0.00937362899366374,-0.00034215700968933744,1.149520286594829,-1.1102230246251565e-16
-0.2622239834568379,0.0083912681517271,0.05879229007363319,0.04822371187977376,0.10916018832615887,0.00019751962376285276,0.009313777279779232,-0.0003919872673127847,1.1495372153893157,0.0
0.4083553279603895,-0.00778877729059843,0.052677449492762325,0.04783027615951296,0.10447658453052,8.356878157157606e-05,0.009253420495345607,-0.0004420638341966271,1.149554213704693,0.0
0.8863751332967258,-0.022255938181713304,0.0466166194778027,0.0472842660567996,0.09973890914062669,-3.0449185528589652e-05,0.009192564222285381,-0.0004923863343902993,1.1495712815073922,0.0
1.1170728836425665,-0.03331715714918722,0.040679318600045505,0.0465827882847842,0.0949499934538087,-0.00014450524643951155,0.009131214042512957,-0.0005429543919349536,1.1495884187638437,-4.440892098500626e-16
0.9339325217420704,-0.04052679417424541,0.03493599113068304,0.045722920297856136,0.09011269802615056,-0.00025857038756411693,0.009069375555452435,-0.0005937676308810816,1.1496056254404778,4.440892098500626e-16
0.5534778854081741,-0.04548492063402817,0.029462897668036694,0.044701729543065914,0.08522989342108363,-0.0003726156652981189,0.009007054430510659,-0.0006448256752703643,1.1496229015037256,-2.220446049250313e-16
0.12945035455074044,-0.04602586991389002,0.024353018721721964,0.043516298217160916,0.08030443545233569,-0.0004866121535333564,0.008944256354597993,-0.0006961281491501216,1.1496402469200167,-2.220446049250313e-16
-0.26053624484475596,-0.045878237113134046,0.019721150439686964,0.04216371452622519,0.07533917392430278,-0.0006005309327345007,0.008880987021193412,-0.0007476746765659111,1.1496576616557819,1.1102230246251565e-16
-0.602253017054563,-0.04333691493236181,0.015633252042806127,0.04064113846634079,0.07033695164147445,-0.0007143431000968281,0.008817252140511073,-0.0007994648815634668,1.1496751456774528,0.0
-0.9010690214149205,-0.04001852524530444,0.012074568094499947,0.038946131583532745,0.06530060874897847,-0.0008280197212414195,0.008753057391184066,-0.0008514983881867603,1.149692698951458,5.551115123125783e-17
-1.1449032396929044,-0.03597303816929395,0.009012778746720513,0.037077092829199486,0.06023298307246947,-0.0009415318522443164,0.008688408442307493,-0.0009037748204839928,1.1497103214442297,1.5265566588595902e-16
-0.8664315333278579,-0.03151479837046944,0.0064354095998138666,0.035033824955968636,0.05513691740905564,-0.001054850549183851,0.008623310962974159,-0.0009562938024998408,1.1497280131221987,0.0
-0.2773014556460938,-0.027018080801748154,0.004358638991068968,0.03281909640090167,0.05001525830821567,-0.0011679468681376505,0.008557770622278284,-0.0010090549582789808,1.1497457739517942,-3.3306690738754696e-16
0.39764257503034145,-0.023662946284428665,0.0027962954843974127,0.03044067562997835,0.044870852928002594,-0.0012807918651856335,0.008491793089314791,-0.0010620579118669705,1.1497636038994468,0.0
0.9043970973432451,-0.020457678809302923,0.001746756631913894,0.02790904832662702,0.03970654842646662,-0.0013933565964047224,0.008425384033178959,-0.0011153022873113063,1.1497815029315872,0.0
1.196209417577106,-0.01863828848161171,0.0011833842975954914,0.025236674334169748,0.03452519196166007,-0.0015056121178737782,0.008358549122963767,-0.0011687877086566645,1.1497994710146473,0.0
1.1649195387295699,-0.018005695700257545,0.0010506045227697582,0.022437162899080307,0.029329630691637906,-0.0016175294856718377,0.008291294027763792,-0.0012225137999482504,1.1498175081150561,-4.440892098500626e-16
0.8168460715319075,-0.017811786289191053,0.0012646227676530047,0.019524701540371864,0.02412271177444999,-0.0017290797558760001,0.008223624416671309,-0.0012764801852312693,1.1498356141992447,0.0
0.3903642467593613,-0.01935234413543863,0.0017280375890725754,0.016514362699546963,0.018907282368147402,-0.0018402339845644212,0.008155545958784946,-0.0013306864885532174,1.149853789233643,0.0
-0.028890773038857738,-0.019092981628048882,0.00225300098896884,0.013421562101049766,0.013686189630783531,-0.0019509632278147282,0.00808706432319381,-0.0013851323339570088,1.1498720331846823,0.0
-0.4009353078797145,-0.02022568554080423,0.0030289759801060646,0.010262261409410497,0.00846228072041087,-0.002061238541707721,0.008018185178996875,-0.0014398173454917259,1.149890346018794,-1.1102230246251565e-16
-0.7349458838798418,-0.019771829233983126,0.004233933676277165,0.0070535068742939525,0.003238402795082273,-0.002171030982320498,0.00794891419528431,-0.001494741147199402,1.1499087277024072,5.551115123125783e-17
-1.0289573570977322,-0.01879681279192132,0.0059475770138853285,0.003812969588673948,-0.0019825969871527576,-0.0022803116057299815,0.007879257041152445,-0.0015499033631270042,1.1499271782019516,-9.71445146547012e-17
-1.2228840132321626,-0.018488691056489454,0.008251593956473477,0.0005584200161989167,-0.007197871468238375,-0.0023890514680160904,0.007809219385696028,-0.0016053036173216766,1.1499456974838598,-3.608224830031759e-16
-0.6862174363677794,-0.015528614800148648,0.011298066784042922,-0.0026923713794754834,-0.012404573490125251,-0.002497221625256099,0.007738806898007516,-0.0016609415338270381,1.1499642855145618,-1.1102230246251565e-16
-0.16518445129586443,-0.011572847429976888,0.01494940330557889,-0.005921606322427964,-0.01759985589476142,-0.0026047931335286922,0.007668025247183596,-0.0017168167366904091,1.1499829422604873,0.0
0.5069896078122558,-0.008140131053481358,0.018928152269143784,-0.009110639395340686,-0.02278087152409279,-0.00271173704891326,0.00759688010231725,-0.0017729288499562894,1.1500016676880673,2.220446049250313e-16
0.9379179758088599,-0.004560768006729534,0.022926309725491867,-0.01223728127863278,-0.02794477322006722,-0.002818024427485667,0.007525377132500407,-0.0018292774976695321,1.1500204617637324,0.0
1.1846813048730682,0.0013466669055311141,0.02665431359970687,-0.015276929385212858,-0.0330887138246345,-0.002923626325325127,0.007453522006830634,-0.0018858623038779858,1.1500393244539138,0.0
