IMF1,IMF2,IMF3,IMF4,IMF5,IMF6,IMF7,IMF8,IMF9,IMF10
1.1369989423140305,-0.1438233496372156,0.07732372729308228,0.07042503121079832,0.23364037641781882,0.012387780961894293,0.03152940345400795,-0.03607200933858218,-0.03370388455850346,1.225293981882669
0.790245510679991,-0.1370623862149552,0.08713282525569961,0.06535038376261558,0.23476432088562366,0.012538298949013411,0.03151805054951176,-0.03610653147437076,-0.033692333722559864,1.225311861329431
0.3572277314528614,-0.12193955221322768,0.0960096413247903,0.060113805321535686,0.23589146067691724,0.0126844559118501,0.0315048439005096,-0.03614139062226289,-0.03368074374771268,1.225329747994739
-0.07081798960206863,-0.09965836131274172,0.10391937687450856,0.054719123567967105,0.2370199197950171,0.01282621373705785,0.031489775931692325,-0.03617658618996493,-0.03366911467546795,1.2253476418740004
-0.4585358577009014,-0.07054171621281531,0.11082723327901008,0.04917016618231162,0.23814782224324638,0.01296353431128998,0.031472839067755914,-0.03621211758518678,-0.03365744654732944,1.225365542962619
-0.8059275231945253,-0.038555074477978186,0.1166984149640737,0.04347075779335065,0.239273292024923,0.013096379521200862,0.03145402573339246,-0.03624798421563639,-0.03364573940480178,1.2253834512560011
-1.12673167923164,-0.0029268508749523033,0.12149810295794479,0.037624746427398555,0.24039445314336816,0.013224711253443638,0.031433328353296354,-0.036284185489019946,-0.03363399328939015,1.225401366749551
-1.2084304251622509,0.03285794603085196,0.12519108378950952,0.031636374610124494,0.24150942960190241,0.013348491394672677,0.03141073935216128,-0.03632072081304434,-0.03362220824260235,1.2254192894386753
-0.5259217459740145,0.06873019331167009,0.1277407340400188,0.025511294814839623,0.24261634540384683,0.01346768183154077,0.03138625115467969,-0.036357589595419126,-0.03361038430594214,1.2254372193187801
0.05376436717169495,0.1007527742134578,0.12910820314225735,0.019257386663317316,0.24371332455251923,0.01358224445070229,0.03135985618554561,-0.036394791243850304,-0.03359852152091504,1.225455156385271
0.6830601479014003,0.12752634719427122,0.12925125597372053,0.012885914332621944,0.24479849105124324,0.01369214113880932,0.03133154686945344,-0.03643232516604653,-0.03358661992902481,1.2254731006335515
1.042337111729624,0.14771228882416917,0.12812340551344598,0.006412393898275124,0.24586996890333737,0.013797333782516758,0.031301315631095276,-0.03647019076971418,-0.033574679571778725,1.225491052059029
1.2084579596770226,0.15748079016707786,0.12567483680428354,-0.00014433062801539145,0.246925882112122,0.013897784268478278,0.03126915489516462,-0.036508387462560674,-0.03356270049068178,1.2255090106571092
1.0387567038773597,0.15649971257598158,0.12188386606532799,-0.006762527812953689,0.2479643546809166,0.013993454483348601,0.031235057086355694,-0.036546914652295544,-0.033550682727238795,1.2255269764231975
0.6656732292334514,0.14520792718162426,0.11685131576074373,-0.013419855015122653,0.24898351061304433,0.01408430631377805,0.031199014629362344,-0.03658577174662499,-0.03353862632295441,1.225544949352698
0.266828882338315,0.124835652579221,0.1107051966499083,-0.02009396704299412,0.24998147391182346,0.014170301646423994,0.031161019948875972,-0.03662495815325696,-0.03352653131933519,1.2255629294410186
-0.08270473168820759,0.09816380577529409,0.10357256255407031,-0.026762518705040983,0.2509563685805747,0.014251402352053614,0.031121065485477627,-0.03666447327989888,-0.03351439775788578,1.225580916683563
-0.4011733009344446,0.06529059698453386,0.09558046729447925,-0.0334031648097335,0.25190631862261864,0.014327570237897297,0.031079143743280222,-0.03670431653425764,-0.033502225680111006,1.2255989110757375
-0.6899807365391181,0.028472459472024734,0.08685596469238394,-0.03999356016554439,0.2528294480412742,0.014398767095306698,0.03103524724228439,-0.03674448732404084,-0.03349001512751813,1.2256169126129475
-0.9480454598282021,-0.00951966330989643,0.07752610856903244,-0.04651135958094442,0.2537238808398638,0.014464954634647607,0.030989368583466403,-0.03678498505695679,-0.033477766141609515,1.2256349212905988
-1.0994774456760394,-0.048723274360523594,0.06771795274567499,-0.052934217864407905,0.25458774102170795,0.014526093802141468,0.030941501131955873,-0.036825809140713796,-0.03346547876389226,1.2256529371040967
-0.40168771104331547,-0.08587483459280966,0.05755855104355967,-0.05923978982440334,0.255419152590124,0.01458214302861672,0.030891640768269592,-0.036866958983016986,-0.033453153035872416,1.2256709600488478
0.14321366228262497,-0.12101174009304531,0.04717495728393544,-0.06540573026940502,0.25621623954843564,0.01463305722241409,0.030839786895413314,-0.03690843399157643,-0.03344078899905233,1.2256889901202557
0.798795005894279,-0.1478498003273669,0.036694225288051815,-0.07140969400788479,0.25697712589996136,0.014678788993296651,0.030785941214974483,-0.036950233574099545,-0.033428386694939465,1.2257070273137274
1.1037024496157466,-0.16518262299351089,0.026243408877158297,-0.07722933584831324,0.25769993564802124,0.014719290172144923,0.030730106207416057,-0.0369923571382913,-0.03341594616504056,1.225725071624669
1.0205161865235783,-0.17173787904166604,0.015949561872502262,-0.08284231059916239,0.258382792795938,0.014754511714263206,0.03067228522878109,-0.037034804091862106,-0.03340346745085675,1.2257431230484843
0.666448951840094,-0.16786327631444373,0.0059272328419896336,-0.0882262730689055,0.25902382134702945,0.014784402608627789,0.030612483601443103,-0.03707757384251833,-0.03339095059389636,1.2257611815805798
0.23386415792761156,-0.1530054871611493,-0.0037607422797819824,-0.09335887806601263,0.2596211453046176,0.014808910026435286,0.030550708465548616,-0.03712066579796581,-0.03337839563566508,1.2257792472163618
-0.1833002376803833,-0.13016621525353514,-0.01307104140693436,-0.09821778039895598,0.26017288867202104,0.014827980161114564,0.03048696793902069,-0.03716407936591672,-0.03336580261766528,1.2257973199512344
-0.5692434815373919,-0.10120730009370002,-0.021963002536255567,-0.10278063487620791,0.26067717545256214,0.014841558347345631,0.030421270998522088,-0.03720781395407322,-0.03335317158140563,1.2258153997806045
-0.9219173866900986,-0.06623777257487092,-0.030396205780222434,-0.10702509630624027,0.2611321296495605,0.014849588660798678,0.030353627879732264,-0.03725186897014606,-0.03334050256838973,1.2258334866998766
-1.23792510503482,-0.027715324740643487,-0.03833023125131109,-0.11092881949752417,0.2615358752663355,0.014852014272426621,0.03028404972304477,-0.037296243821843385,-0.03332779562012203,1.2258515807044572
-1.029344085305012,0.014376648202526003,-0.04572465906199818,-0.11446945925853182,0.26188653630620823,0.014848777928688753,0.03021254809334749,-0.03734093791687066,-0.03331505077810894,1.225869681789751
-0.434090788392248,0.05589376320629878,-0.052539069324759845,-0.11762467039773486,0.2621822367724991,0.014839822277446065,0.030139134654126792,-0.03738595066293568,-0.033302268083857195,1.2258877899511649
0.23967158288966287,0.09593837914457173,-0.05873304215207114,-0.12037210772360533,0.26242110066852853,0.014825089935645318,0.030063821099781316,-0.03743128146774639,-0.03328944757886952,1.2259059051841026
0.7608818455439572,0.1305108350741962,-0.06426615765640961,-0.12268942604461681,0.26260125176344945,0.014804523748216163,0.029986619130900328,-0.03747692973901338,-0.033276589304651064,1.2259240274839713
1.1154390604673967,0.1576512261584983,-0.06909799595025103,-0.12455428016923886,0.2627208079316188,0.014778072454879198,0.029907540448069196,-0.037522894884438794,-0.03326369330270912,1.2259421568461755
1.2816637570162592,0.17397817910128718,-0.07318813714607046,-0.1259443431624791,0.2627778750249611,0.014745715074324506,0.029826596751878064,-0.03756917631173464,-0.03325075961454673,1.2259602932661207
1.0937367092237102,0.17925137526194834,-0.07649746068880724,-0.12683737782171292,0.262770596685763,0.014707482567249814,0.029743799742913184,-0.0376157734286057,-0.03323778828167277,1.225978436739214
0.7101487711974073,0.171939092018643,-0.07900546962924532,-0.12721132405163357,0.26269720568664884,0.01466344138390661,0.02965916112176258,-0.03766268564276062,-0.033224779345587124,1.2259965872608585
0.2851851364870426,0.15577048169369784,-0.08074636353585365,-0.12704481215252497,0.2625560981306788,0.01461366717118985,0.0295726925890148,-0.037709912361907,-0.033211732847801295,1.226014744826463
-0.09752911406683236,0.13014828808200565,-0.08176502568960702,-0.12631936472898966,0.2623457662055553,0.014558236744748309,0.02948440584525681,-0.037757452993751044,-0.03319864882981517,1.2260329094314293
-0.4366609706246284,0.0997673259794259,-0.08209796267748036,-0.12502514693525307,0.2620649678470562,0.014497227027776342,0.02939431259107716,-0.037805306946002815,-0.03318552733313779,1.226051081071167
-0.7217283429029498,0.06517332973800975,-0.08177028809496549,-0.12316378396419295,0.26171252803813166,0.014430714943464434,0.029302424527064747,-0.03785347362636761,-0.03317236839927362,1.226069259741079
-0.99091200705788,0.023574900149288737,-0.08079637236271879,-0.12074764418352714,0.2612872717617374,0.014358777415003595,0.029208753353804597,-0.037901952442553746,-0.033159172069725705,1.2260874454365709
-1.1415981444824164,-0.016613956758292733,-0.07918142852946103,-0.11779825333290475,0.2607880240008235,0.014281491365585718,0.02911331077188844,-0.037950742802270586,-0.033145938386001515,1.2261056381530493
-0.6580837895780959,-0.05706838194775143,-0.07692504864646539,-0.11434275814942456,0.26021360973834423,0.014198933718402341,0.02901610848190041,-0.037999844113223075,-0.033132667389605686,1.226123837885919
-0.09849042659092082,-0.09663906653763632,-0.07402576983067827,-0.11040936030451322,0.25956285395725087,0.014111181396643595,0.028917158184431704,-0.038049255783119705,-0.03311935912204408,1.2261420446305864
0.5620011293080551,-0.12811737072144808,-0.0704821164100606,-0.10602627425858017,0.25883458164049755,0.014018311323500841,0.028816471580068052,-0.03809897721966843,-0.03310601362482029,1.2261602583824558
0.9730747397947095,-0.15515933153961442,-0.06629261271257912,-0.10122171447203136,0.2580276177710345,0.013920400422167207,0.028714060369397828,-0.03814900783057631,-0.03309263093944247,1.2261784791369346
1.0947681807998633,-0.16977490028751174,-0.06145578306619443,-0.09602389540527641,0.25714078733181583,0.013817525615832115,0.028609936253008523,-0.03819934702355112,-0.03307921110741315,1.226196706889427
0.8477101673543357,-0.1735571436426421,-0.05597797551674252,-0.09046103151872037,0.25617291530579284,0.013709763827688163,0.028504110931489038,-0.03824999420630065,-0.03306575417023768,1.2262149416353378
0.4192289742045991,-0.1657527915546276,-0.049911434553589984,-0.08456133727277286,0.2551228266759193,0.013597191980926538,0.02839659610542634,-0.03830094878653233,-0.0330522601694235,1.2262331833700748
-0.034037834715703645,-0.14785163315410713,-0.043374634672256475,-0.07835302712784001,0.2539893464251458,0.013479886998738075,0.028287403475409152,-0.0383522101719532,-0.0330387291464751,1.2262514320890425
-0.45544385211929317,-0.12333769935329024,-0.03650065194032985,-0.07186431554433109,0.25277129953642713,0.01335792580431484,0.02817654474202426,-0.03840377777027177,-0.03302516114289656,1.2262696877876464
-0.8462663308272617,-0.09077136095601293,-0.029422562425399024,-0.06512341698265078,0.25146751099271436,0.013231385320847317,0.028064031605859865,-0.038455650989194394,-0.03301155620019465,1.2262879504612918
-1.1610484460871295,-0.054447066339682916,-0.02227344219505096,-0.05815854590321033,0.2500768057769602,0.013100342471527398,0.027949875767505218,-0.038507829236429904,-0.03299791435987313,1.226306220105384
-1.1133970641464201,-0.015595572881704815,-0.01518636731687703,-0.050997916766412826,0.24859800887211547,0.012964874179546093,0.02783408892754693,-0.03856031191968414,-0.03298423566343998,1.2263244967153304
-0.5466290971722968,0.025262407960155952,-0.008294413858463507,-0.04366974403267002,0.24702994526113606,0.01282505736809494,0.027716682786572674,-0.03861309844666683,-0.032970520152396134,1.2263427802865337
0.08794348897554746,0.06360121842066453,-0.001730657887401232,-0.036202242162385205,0.24537143992697188,0.012680968960365656,0.02759766904516941,-0.03866618822508396,-0.032956767868250816,1.2263610708144022
0.6748874660789916,0.0990164630930111,0.004371824528726524,-0.028623625615970295,0.24362131785257604,0.012532685879548549,0.027477059403928156,-0.03871958066264386,-0.032942978852508145,1.2263793682943405
1.0592114616684465,0.12666189082186052,0.009879957322323805,-0.020962108853829292,0.24177840402090126,0.012380285048836386,0.027354865563434815,-0.03877327516705447,-0.03292915314667311,1.2263976727217538
1.2206577639259502,0.14595758980024318,0.014660664425808047,-0.013245906336372524,0.23984152341489917,0.012223843391420184,0.027231099224275825,-0.03882727114602146,-0.03291529079224928,1.2264159840920468
1.0244768730764138,0.15381543617831983,0.018580869771589813,-0.005503232524005572,0.23780950101752274,0.012063437830489717,0.027105772087042377,-0.0388815680072533,-0.03290139183074747,1.2264343024006283
0.6032317126468242,0.1528072645986719,0.02153509665237065,0.002237716968075923,0.2356811618117245,0.011899145289238109,0.026978895852320557,-0.03893616515845989,-0.03288745630366616,1.2264526276429002
0.1630884489913005,0.14277808441750248,0.02354140190374954,0.009948795441025744,0.23345533078045907,0.011731042690855316,0.026850482220697327,-0.03899106200734495,-0.03287348425251455,1.2264709598142698
-0.23444449307424178,0.1251505897747976,0.02469814157629659,0.017601613735450033,0.23113083290667327,0.011559206958535169,0.026720542892762288,-0.03904625796161872,-0.03285947571879747,1.226489298910143
-0.5883200472680528,0.10179572370748155,0.025117510933359646,0.02516705311640114,0.22870649317332525,0.011383715015466207,0.02658908956910206,-0.03910175242898863,-0.03284543074401903,1.2265076449259247
-0.9045349683955353,0.07462825033962986,0.024912437990481616,0.03261526209673847,0.22618113656336547,0.011204643784840151,0.026456133950305365,-0.03915754481715998,-0.03283134936968527,1.2265259978570195
-1.1648386557332207,0.04331557826644963,0.024197235627154416,0.03991500432537048,0.2235535880597454,0.011022070189850124,0.026321687736960045,-0.03921363453384391,-0.03281723163730189,1.2265443576988362
-1.0078377540658516,0.009382361591355913,0.02308794390659996,0.047033316267479856,0.2208226726454185,0.010836071153686079,0.02618576262965289,-0.03927002098674431,-0.032803077588373176,1.2265627244467758
-0.33300894284112353,-0.022776710919283415,0.021702243321841178,0.05393559395844386,0.21798721530333748,0.010646723599539379,0.026048370328973156,-0.039326703583570356,-0.032788887264405535,1.2265810980962477
0.3243903851586025,-0.05398623716443042,0.020158975957074082,0.06058607184246828,0.21504604101645333,0.010454104450601916,0.02590952253550745,-0.03938368173203001,-0.03277466070690342,1.2265994786426562
0.8657053424620548,-0.08067332035414139,0.01857828671706274,0.0669476815431908,0.21199797476771928,0.010258290630065229,0.025769230949845914,-0.039440954839830705,-0.03276039795737325,1.2266178660814067
1.1296266829616692,-0.10061070506217916,0.017082284206143633,0.07298139098467711,0.2088418415400893,0.010059359061119625,0.02562750727257339,-0.03949852231467932,-0.03274609905731893,1.2266362604079046
1.0478689129312782,-0.11359488824370209,0.015794148958031315,0.07864709616161529,0.20557646631651458,0.00985738666695682,0.02548436320427931,-0.03955638356428346,-0.03273176404824582,1.2266546616175555
0.6776369873797459,-0.11791281558889959,0.014836783393212578,0.08390497118191964,0.2022006740799464,0.00965245037076888,0.025339810445552936,-0.03961453799635232,-0.032717392971661034,1.2266730697057666
0.24226939362745378,-0.11696488135121255,0.014310629159358764,0.08871756717805317,0.19871328981333924,0.009444627095746817,0.025193860696978928,-0.039672985018591726,-0.03270298586906708,1.2266914846679406
-0.17764386971612917,-0.10931328619182215,0.0142203084417754,0.09305354986349666,0.19511313849964482,0.009233993765081642,0.025046525659148666,-0.03973172403870999,-0.03268854278197002,1.2267099064994842
-0.5538202631619271,-0.09815520835015384,0.0145011360401107,0.09689303644967423,0.1913993377081711,0.009020627301965246,0.02489781703264717,-0.039790754464414706,-0.032674063751876946,1.2267283351958043
-0.8916689078199024,-0.07998679557832178,0.015068338059552286,0.10022568959289922,0.18757217836951992,0.008804604629587934,0.02474774651806475,-0.03985007570341278,-0.03265954882029286,1.2267467707523056
-1.1755556414963702,-0.06034747893208667,0.01583159569706115,0.10304641220788074,0.18363225606412617,0.008586002671142129,0.02459632581598573,-0.03990968716341127,-0.03264499802872063,1.226765213164393
-0.8608152396794959,-0.03880775178536019,0.01669689994213238,0.10535379440092732,0.17958016938829005,0.00836489834981831,0.02444356662700236,-0.039969588252119895,-0.03263041141866755,1.226783662427473
-0.31460120769858463,-0.014119377670913863,0.01756695181684733,0.10714971624575667,0.17541651693831842,0.0081413685888089,0.024289480651699134,-0.04002977837724361,-0.03261578903163948,1.2268021185369509
0.37031585209324325,0.008582976902297477,0.018342223249572704,0.10843828690980482,0.17114189731051108,0.007915490311305262,0.024134079590664426,-0.04009025694649179,-0.03260113090913931,1.226820581488232
0.8701248095375023,0.030205173230680806,0.018922318131951284,0.10922448359723139,0.16675690910117244,0.007687340440497876,0.02397737514448767,-0.04015102336757167,-0.03258643709267361,1.2268390512767213
1.1706256350999433,0.04804197198641202,0.019203906447161113,0.10951592748923554,0.162262440838027,0.007456995899576345,0.023819379013758114,-0.04021207704819173,-0.03257170762374771,1.2268575278978258
1.2089076950099538,0.0630987380780238,0.019073999845490193,0.1093284932311838,0.15766078591752786,0.007224533611735026,0.023660102899060086,-0.04027341739605764,-0.03255694254386786,1.2268760113469508
0.8969333825744648,0.07050769265941595,0.018415306564703107,0.10868118895682569,0.15295552433735707,0.006990030500165108,0.023499558500981777,-0.04033504381887611,-0.03254214189453868,1.2268945016195012
0.48219581411843804,0.07386749407617281,0.017113053327521378,0.10759303457188477,0.14815054562855304,0.006753563488056718,0.023337757520113325,-0.0403969557243588,-0.03252730571726394,1.2269129987108829
0.06803724932240368,0.07188745873343295,0.015093651100919408,0.10608204822513012,0.14324975541973062,0.006515209498601222,0.023174711657041165,-0.0404591525202096,-0.032512434053550386,1.2269315026165009
-0.3034526776180483,0.06639794959155622,0.01241239343073262,0.10416894441619041,0.1382570593395048,0.006275045454989981,0.023010432612353318,-0.040521633614137006,-0.03249752694490371,1.2269500133317615
-0.635523699844247,0.058510717258630024,0.009178421176096461,0.10187857002058696,0.1331763630164875,0.006033148280415417,0.022844932086637803,-0.040584398413849664,-0.03248258443282768,1.2269685308520701
-0.9277601289254022,0.04666524324335976,0.005506474305492928,0.09923702033175359,0.12801157207929598,0.005789594898068188,0.02267822178048282,-0.04064744632705377,-0.03246760655882957,1.2269870551728324
-1.1562679322440137,0.03482266486774239,0.0015110037898431418,0.09627067964068696,0.1227665921565432,0.005544462231139127,0.02251031339447568,-0.04071077676145745,-0.03245259336441244,1.227005586289453
-0.8264205206272311,0.02121156289842476,-0.0026942933381505787,0.09300668617660057,0.1174453288768447,0.005297827202819775,0.02234121862920476,-0.040774389124768655,-0.03243754489108216,1.227024124197338
-0.26149395687162363,0.0069631700714733935,-0.006996577208000196,0.08947303533092274,0.11205168786881428,0.0050497667363018466,0.02217094918525773,-0.040838282824694455,-0.03242246118034671,1.2270426688918952
0.40943231541017955,-0.006987900060986305,-0.011283687765982781,0.08569840231184674,0.10658957476106662,0.0048003577547768815,0.02199951676322173,-0.040902457268941574,-0.03240734227370756,1.2270612203685267
0.8857671139676003,-0.01719529530887901,-0.015443366584628039,0.08171136395382125,0.10106289518221549,0.004549677181436067,0.02182693306368654,-0.04096691186522008,-0.032392188212672535,1.22707977862264
1.1168417318553001,-0.02613513878736961,-0.01936318132745489,0.07754032318228034,0.09547555476087685,0.004297801939468827,0.02165320978723824,-0.04103164602123474,-0.03237699903874572,1.2270983436496405
0.9345518456073632,-0.03184871454432944,-0.022929636510658217,0.07321339722861907,0.08983145912566393,0.00404480895207005,0.02147835863446609,-0.041096659144695284,-0.032361774793432656,1.2271169154449333
0.5525083727034524,-0.03310059602146314,-0.026021099592924694,0.06875861471497983,0.08413451390519194,0.00379077514242916,0.021302391305956875,-0.041161950643308604,-0.03234651551823779,1.2271354940039239
0.12979561713888804,-0.03314757492213148,-0.02849672981607163,0.06420362779263586,0.07838862472807488,0.003535777433737344,0.021125319502297738,-0.04122751992478018,-0.03233122125466877,1.2271540793220181
-0.2604900808232947,-0.031226663460303908,-0.030246461229416533,0.05957504766325066,0.07259769722292599,0.003279892749187728,0.0209471549240781,-0.04129336639682096,-0.032315892044228994,1.2271726713946225
-0.6033447143333741,-0.02636623709029802,-0.03127506029696484,0.054898014596838844,0.06676563701836312,0.0030231980119685025,0.020767909271885644,-0.04135948946713591,-0.03230052792842363,1.2271912702171406
-0.9015022874213126,-0.02284320069004855,-0.031597784520676075,0.05019470020467112,0.06089634974299973,0.002765770145271207,0.02058759424630873,-0.04142588854343439,-0.03228512894875891,1.2272098757849796
-1.144912910621879,-0.018706526073004263,-0.031235567637320782,0.045481125773149896,0.05499374102544731,0.002507686072290729,0.0204062215479338,-0.04149256303342258,-0.03226969514674016,1.2272284880935451
-0.8672858959393738,-0.013234315611470338,-0.030218580749391856,0.04077088198278638,0.04906171649432337,0.002249022716215965,0.020223802877349754,-0.04155951234480985,-0.032254226563870975,1.2272471071382414
-0.2776072327753664,-0.009397330201570145,-0.028607089249367005,0.036076989725165716,0.04310418177824064,0.001989857000238453,0.020040349935144437,-0.041626735885301504,-0.03223872324165846,1.2272657329144743
0.39672363532301963,-0.005763568013876209,-0.02645067551574528,0.031412478297894515,0.03712504250581644,0.0017302658475495582,0.019855874421904285,-0.041694233062605855,-0.03222318522160831,1.2272843654176513
0.9047276748737334,-0.004310837185402091,-0.023807151135017576,0.02678800610794336,0.031128204305662113,0.0014703261813415235,0.019670388038218023,-0.0417620032844305,-0.03220761254522428,1.227303004643176
1.1966368862328696,-0.003103733432788382,-0.020851021213184284,0.02220667882327267,0.0251175728063925,0.0012101149248051836,0.01948390248467508,-0.04183004595848444,-0.03219200525401136,1.2273216505864537
1.1641682119240582,-0.0016846815106536155,-0.017753543224226176,0.017661241350263493,0.01909705363662351,0.0009497090011308445,0.019296429461861712,-0.04189836049247317,-0.03217636338947614,1.2273403032428916
0.8177825694977312,-0.0035218968566209977,-0.01449813016969719,0.01313840977907508,0.013070552424969831,0.0006891853335111027,0.019107980670365773,-0.04196694629410552,-0.032160686993123425,1.2273589626078942
0.39030740042307593,-0.004185915505375968,-0.011328640045344458,0.008621141872367776,0.007041974800043138,0.00042862084513679274,0.01891856781077616,-0.04203580277108804,-0.032144976106458376,1.227377628676867
-0.02917451522398232,-0.0035918654270563127,-0.00839466750343723,0.004087385378035241,0.0010152263904611052,0.00016809245919980652,0.018728202583679833,-0.04210492933112973,-0.0321292307709874,1.2273963014452167
-0.40081667429704043,-0.005031878382783312,-0.005229770662560355,-0.0004876677692053005,-0.005005787175163175,-9.23229011102552e-05,0.0185368966896664,-0.04217432538193837,-0.032113451028212496,1.2274149809083474
-0.7345563926986426,-0.0050974448031766975,-0.001291828108701113,-0.005121327448790158,-0.011017160268213087,-0.00035254831260097185,0.01834466182932054,-0.04224399033121909,-0.03209763691964183,1.227433667061665
-1.0281132794382337,-0.005338767498848736,0.0036876829285979653,-0.009816299409704948,-0.017014987260077653,-0.0006125068520806278,0.01815150970323344,-0.042313923586680194,-0.032081788486782316,1.2274523599005767
-1.2237600008869007,-0.004615071985925418,0.009823593191317776,-0.014559517305304031,-0.02299536252214114,-0.0008721215963557453,0.017957452011989422,-0.04238412455603035,-0.03206590577113561,1.2274710594204858
-0.6851142101582178,-0.00548438157148498,0.017267421907523183,-0.01933081874158592,-0.02895438042578887,-0.0011313156222397193,0.017762500456180736,-0.0424545926469775,-0.032049988814207585,1.2274897656167985
-0.16490889996355598,-0.0034208773718171306,0.026190830167029097,-0.02409868577929328,-0.03488813534240405,-0.001390012006538543,0.0175666667363917,-0.04252532726722784,-0.03203403765750516,1.227508478484921
