IMF1,IMF2,IMF3,IMF4,IMF5,IMF6,IMF7,IMF8,IMF9,IMF10,IMF11,IMF12,IMF13,Residual
0.0035618185,0.00092043955,-0.0020068996,0.041583087,0.064652674,0.0005679731,0.00320408,-0.0061577125,0.0005258697,0.004050461,0.0007661118,0.0013614143,-0.00032000575,0.47945908
0.0073579103,-0.00023218876,-0.0031720283,0.04938021,0.08161432,0.0013102717,0.0034005938,-0.006103906,0.00060215994,0.004037025,0.000760471,0.0013598148,-0.0003194307,0.47945923
-0.0022803673,-0.000760152,-0.0066129696,0.08617991,0.09715113,0.0019520472,0.0035399129,-0.006042159,0.0006796337,0.0040229647,0.00075476756,0.0013582001,-0.00031885452,0.47945938
0.0041036583,0.0003513418,-0.03553925,0.13673656,0.10906248,0.0022998413,0.003611166,-0.005972694,0.0007582362,0.004008275,0.0007490017,0.0013565695,-0.00031827748,0.47945952
-0.0051329,0.0007286429,-0.037370227,0.18315601,0.11213524,0.002223919,0.003606672,-0.005895803,0.0008379061,0.0039929505,0.0007431736,0.0013549235,-0.00031769933,0.47945967
-0.0035411962,0.0010623726,-0.032820877,0.21074815,0.10287702,0.0017583998,0.0035288362,-0.0058117653,0.00091858604,0.0039769853,0.0007372847,0.0013532621,-0.0003171201,0.47945982
-0.011408658,-0.0019951807,0.0026801515,0.21911253,0.09172378,0.0009643616,0.0033869236,-0.0057207863,0.0010002095,0.003960373,0.00073133496,0.0013515853,-0.00031653992,0.47945997
-0.024854401,-0.0024037424,0.05776101,0.22580808,0.07332245,-1.1934973e-05,0.0031920215,-0.0056230146,0.0010827087,0.0039431094,0.00072532496,0.0013498928,-0.00031595875,0.47946012
-0.027663995,0.006845378,0.09861306,0.20699506,0.049088106,-0.0009779445,0.0029520933,-0.00551848,0.0011660054,0.00392519,0.0007192556,0.0013481851,-0.0003153764,0.47946027
0.0012194879,0.020829322,0.10125624,0.13385774,0.02052882,-0.0017669894,0.002679599,-0.005407183,0.0012500235,0.0039066076,0.000713127,0.001346462,-0.00031479326,0.47946042
-0.3030263,0.014837284,0.046016168,0.030886663,-0.011028262,-0.0023022778,0.0023840636,-0.0052891555,0.0013346913,0.0038873598,0.00070694013,0.0013447236,-0.0003142089,0.47946057
-0.02353467,-0.027278801,-0.04770346,-0.07405164,-0.04287345,-0.0026505634,0.0020742659,-0.0051644724,0.0014199427,0.0038674392,0.00070069585,0.0013429702,-0.00031362366,0.47946072
0.0066008917,-0.041219983,-0.10684478,-0.19996661,-0.068915,-0.0029137523,0.0017590915,-0.0050332886,0.001505707,0.0038468423,0.0006943941,0.0013412014,-0.00031303734,0.47946087
0.041261893,-0.007089513,-0.108109914,-0.26029828,-0.083950885,-0.0031349615,0.0014469929,-0.0048957765,0.0015919189,0.003825563,0.0006880359,0.0013394178,-0.00031245005,0.479461
0.029483285,0.0066533815,-0.051767226,-0.25872377,-0.09561266,-0.0032687092,0.0011431914,-0.004752107,0.0016785023,0.0038035975,0.00068162166,0.0013376189,-0.00031186166,0.47946113
0.014949845,0.007590684,0.013338353,-0.23127286,-0.10905861,-0.003177373,0.0008536694,-0.0046023764,0.0017653836,0.003780939,0.0006751526,0.0013358046,-0.0003112724,0.4794613
0.009414752,0.00059584854,0.05853371,-0.1987068,-0.115799196,-0.0027435834,0.0005779309,-0.004446596,0.0018524817,0.0037575834,0.0006686291,0.0013339759,-0.00031068202,0.47946143
0.008513578,0.00029715052,0.044390954,-0.14705631,-0.11612339,-0.0019452302,0.0003127819,-0.004284694,0.0019397142,0.003733525,0.0006620517,0.0013321319,-0.0003100907,0.4794616
0.0062724813,0.0017522268,0.016017314,-0.072032705,-0.10990206,-0.00086578366,5.511727e-05,-0.0041166246,0.0020269975,0.003708761,0.0006554218,0.0013302732,-0.00030949843,0.47946173
-0.0012448406,0.0006700399,0.008426617,-0.027392723,-0.09642133,0.00031653236,-0.00019801059,-0.0039423024,0.002114241,0.0036832828,0.0006487393,0.0013283994,-0.00030890497,0.4794619
0.0043439404,0.00094191014,0.0031170927,-0.011893272,-0.07605628,0.0013889096,-0.0004495058,-0.0037615595,0.0022013562,0.0036570881,0.000642006,0.001326511,-0.00030831073,0.47946203
0.00578931,0.0010903873,4.733564e-05,-0.0023670297,-0.0526334,0.0021963383,-0.0007030418,-0.0035741543,0.0022882456,0.0036301683,0.0006352627,0.0013246076,-0.00030771544,0.47946218
0.0036378775,0.00074881106,-0.002847678,0.0058679916,-0.029802023,0.0026639502,-0.0009629622,-0.0033798646,0.0023748185,0.0036025203,0.00062847557,0.0013226895,-0.00030711907,0.47946233
2.116632e-05,6.17719e-05,0.012706938,0.015575306,-0.0032264357,0.0028226385,-0.0012334234,-0.003178555,0.0024609803,0.0035741392,0.0006216398,0.0013207569,-0.00030652178,0.47946247
0.0040884106,0.00094608037,0.003996453,0.02747542,0.02576376,0.0027740202,-0.001518279,-0.0029702254,0.0025466348,0.0035450193,0.000614755,0.0013188093,-0.00030592352,0.47946262
0.005312103,0.0023041922,0.016829234,0.042648003,0.056002185,0.002636302,-0.0018200796,-0.002755062,0.002631676,0.0035151567,0.00060782296,0.0013168474,-0.00030532424,0.47946277
0.004236208,0.0010518474,0.014780049,0.08618152,0.08392561,0.0024812482,-0.0021385374,-0.0025334712,0.0027159986,0.0034845448,0.0006008441,0.0013148708,-0.00030472397,0.47946292
0.008881554,0.0015023524,-0.02146489,0.12490715,0.10343855,0.00225629,-0.0024709832,-0.0023060155,0.002799495,0.0034531816,0.0005938189,0.0013128797,-0.00030412286,0.47946307
-6.9568814e-05,-0.002200743,-0.01849902,0.13267578,0.11649741,0.0019051995,-0.002813331,-0.0020733385,0.0028820583,0.003421061,0.0005867485,0.0013108742,-0.00030352068,0.4794632
-0.0018538479,-0.003968892,-0.024491346,0.1647478,0.123005435,0.0014283708,-0.0031612269,-0.0018361107,0.0029635807,0.0033881804,0.00057963346,0.0013088541,-0.00030291744,0.47946337
-0.011897684,-0.008727552,-0.0044447207,0.2272249,0.12060348,0.00083312264,-0.003511092,-0.00159503,0.0030439575,0.0033545333,0.00057247415,0.0013068198,-0.0003023133,0.4794635
-0.031640165,0.00027625763,0.055053357,0.259943,0.10728296,0.00015641369,-0.0038576275,-0.0013508043,0.003123077,0.0033201159,0.0005652719,0.0013047712,-0.00030170815,0.47946367
-0.027470633,0.010376257,0.09973678,0.2336391,0.08089982,-0.00056914834,-0.0041940724,-0.0011041702,0.0032008314,0.0032849254,0.00055802776,0.0013027083,-0.00030110215,0.4794638
0.0054380824,0.020420719,0.100251384,0.16245577,0.041679412,-0.0012763573,-0.0045144064,-0.0008558883,0.0032771076,0.0032489547,0.0005507416,0.0013006309,-0.00030049507,0.47946393
-0.29336172,0.013592974,0.046928324,0.07608971,0.0048213797,-0.0018401495,-0.004812373,-0.0006067264,0.003351794,0.0032122012,0.0005434147,0.0012985396,-0.00029988703,0.47946408
-0.02353974,-0.022695169,-0.057041135,-0.068576306,-0.02607441,-0.0021394507,-0.0050784373,-0.00035747455,0.0034247753,0.0031746617,0.000536048,0.0012964342,-0.0002992781,0.47946423
-0.00190209,-0.043907184,-0.11151904,-0.17440285,-0.053132333,-0.0021310574,-0.005309189,-0.00010890317,0.0034959302,0.0031363317,0.00052864203,0.001294315,-0.00029866814,0.47946438
0.04310673,-0.019950768,-0.10618468,-0.23536904,-0.07741223,-0.0018833379,-0.0054996414,0.00013825735,0.0035650744,0.0030972068,0.0005211976,0.0012921812,-0.00029805725,0.47946453
0.03916488,0.002486262,-0.04668021,-0.25249293,-0.097611666,-0.0014590216,-0.0056432746,0.00038336127,0.0036320337,0.0030572854,0.00051371526,0.0012900333,-0.00029744543,0.47946468
0.016478451,0.0057327705,0.015746746,-0.23330031,-0.11060646,-0.0008902808,-0.005734325,0.0006258706,0.0036968144,0.0030165652,0.00050619675,0.0012878721,-0.00029683262,0.47946483
0.012361554,0.0052989568,0.031886082,-0.1975848,-0.11512377,-0.00026230147,-0.0057680435,0.0008653142,0.0037592934,0.0029750445,0.000498642,0.0012856964,-0.00029621887,0.47946495
0.0037777117,0.0024944237,0.043238774,-0.1517458,-0.112815246,0.0003497151,-0.005740839,0.0011012325,0.0038193595,0.0029327206,0.0004910521,0.0012835069,-0.0002956042,0.47946513
0.0059870635,0.0005927393,0.021458708,-0.098557785,-0.1055467,0.0008576934,-0.005649782,0.0013331533,0.0038768935,0.002889595,0.00048342778,0.0012813038,-0.00029498854,0.47946525
0.0044184993,-0.001642034,0.01829175,-0.055532236,-0.094119534,0.0012424401,-0.0054918206,0.0015605566,0.003931783,0.0028456652,0.00047575188,0.0012790872,-0.00029437197,0.47946537
0.00647052,0.002160253,0.005398999,-0.026356801,-0.07812698,0.0015336842,-0.0052644545,0.0017828402,0.003983908,0.0028009315,0.00046802484,0.0012768565,-0.0002937544,0.47946554
0.004088732,0.0036465586,0.004270128,-0.007377842,-0.055798043,0.0016894839,-0.0049630976,0.0019993912,0.0040331497,0.002755398,0.00046026526,0.0012746124,-0.00029313605,0.47946566
0.0019372273,0.0011885178,0.00026872294,-0.0003103341,-0.026803754,0.0016864203,-0.0045889,0.002209613,0.004079383,0.0027090625,0.00045247472,0.0012723544,-0.00029251663,0.47946584
0.0043141954,-0.00015798694,0.00901032,0.016562967,0.0052497904,0.001513512,-0.0041464334,0.0024128994,0.004122487,0.0026619295,0.00044465362,0.0012700825,-0.00029189634,0.47946596
0.0010849028,-0.0004036492,0.005310833,0.040223166,0.03521095,0.0011311148,-0.0036436117,0.002608716,0.004162335,0.0026140013,0.00043680245,0.0012677979,-0.00029127506,0.4794661
0.0057716705,0.0011763539,-0.00984521,0.059949473,0.060113594,0.00048337705,-0.0030906552,0.0027965684,0.0041988143,0.002565282,0.00042892233,0.0012654994,-0.00029065294,0.47946626
0.00037041266,-0.00035698945,-0.012530076,0.06362206,0.080163494,-0.00037816455,-0.0024993212,0.0029759752,0.004231807,0.0025157775,0.0004210143,0.0012631873,-0.00029002977,0.4794664
0.004330121,0.0012058812,-0.037004877,0.12836932,0.095796496,-0.0012677553,-0.0018822218,0.0031464563,0.0042612026,0.0024654893,0.00041307887,0.0012608619,-0.00028940578,0.47946653
0.0006069453,0.0010763853,-0.01738708,0.21422814,0.106814206,-0.0019462865,-0.0012499326,0.003307538,0.004286884,0.0024144277,0.00040511682,0.0012585234,-0.0002887808,0.4794667
-0.008606527,-0.0011713818,-0.014020243,0.258072,0.11188792,-0.0023370292,-0.0006103338,0.0034587395,0.0043087397,0.0023625968,0.000397129,0.0012561713,-0.000288155,0.47946683
-0.0153101785,-0.005122172,0.003893537,0.26281658,0.10849064,-0.002432346,3.112722e-05,0.0035995333,0.004326658,0.0023100062,0.00038911635,0.001253806,-0.00028752818,0.47946697
-0.028584825,-0.002639352,0.058665555,0.25792947,0.09486893,-0.0022287427,0.0006720444,0.0037293376,0.004340534,0.002256666,0.00038107828,0.0012514276,-0.0002869004,0.47946712
-0.035430025,0.0066076885,0.097212605,0.23703705,0.070348576,-0.0018023495,0.0013097414,0.003847467,0.004350258,0.002202589,0.00037301696,0.0012490362,-0.00028627182,0.47946727
0.00090900296,0.019413585,0.10594914,0.17606317,0.034147583,-0.0012090211,0.0019407392,0.003953149,0.0043557202,0.0021477917,0.00036493273,0.0012466311,-0.00028564228,0.4794674
-0.30805716,0.013526315,0.05476614,0.07339403,-0.004099871,-0.00047399063,0.0025600074,0.0040455866,0.004356816,0.0020922883,0.00035682687,0.0012442131,-0.00028501183,0.47946757
-0.02432513,-0.027768781,-0.056557003,-0.06389077,-0.038597096,0.00031282415,0.0031598664,0.00412399,0.004353443,0.0020361017,0.00034869992,0.0012417823,-0.0002843805,0.4794677
0.00083730044,-0.04089138,-0.11739407,-0.16598795,-0.06755693,0.0010825422,0.0037316054,0.004187165,0.004345506,0.0019792533,0.00034055312,0.0012393385,-0.0002837483,0.47946784
0.03233057,-0.005917247,-0.10303352,-0.23195855,-0.09010161,0.0017970572,0.0042663333,0.0042345403,0.0043329224,0.0019217647,0.00033238696,0.0012368818,-0.0002831152,0.47946796
0.0426933,0.0034555811,-0.04049763,-0.25733456,-0.10791918,0.0023961607,0.004755328,0.0042653726,0.004315632,0.0018636618,0.0003242017,0.0012344123,-0.0002824811,0.47946814
0.025028694,0.006830262,0.005775756,-0.22240505,-0.120386854,0.0028597084,0.005189777,0.004278844,0.0042935954,0.0018049659,0.0003159989,0.0012319293,-0.0002818462,0.47946826
0.0070335707,0.0036412538,0.03149249,-0.14854787,-0.12627321,0.0032412126,0.005560574,0.004274169,0.004266807,0.001745703,0.00030777894,0.0012294343,-0.0002812103,0.4794684
0.008496974,0.0013613227,0.016465187,-0.09569495,-0.123984754,0.003623713,0.0058582085,0.0042506163,0.0042352863,0.0016858984,0.0002995425,0.0012269261,-0.00028057361,0.47946855
0.004439746,-0.00014692599,0.02814384,-0.06772414,-0.11190305,0.003997043,0.0060744463,0.0042074653,0.004199096,0.0016255745,0.00029129107,0.0012244052,-0.00027993604,0.4794687
0.0051923366,0.00047313824,0.020853901,-0.050877776,-0.08711699,0.0042594513,0.006204525,0.004144144,0.004158329,0.0015647542,0.0002830246,0.0012218718,-0.00027929744,0.47946882
0.0006872179,0.00031733964,0.02615126,-0.041973524,-0.04812056,0.0042852494,0.006245872,0.004060527,0.004113093,0.0015034641,0.00027474383,0.0012193258,-0.00027865815,0.47946894
0.0035421788,0.0016446741,0.012995956,-0.025195625,-0.005876896,0.0040633148,0.0061985147,0.003957075,0.004063505,0.0014417263,0.00026645034,0.0012167674,-0.00027801777,0.47946912
0.004043704,0.0016921533,0.0096645225,-0.011661689,0.034218885,0.0036757612,0.0060646767,0.0038346732,0.0040096864,0.0013795652,0.000258144,0.001214196,-0.0002773767,0.47946924
0.002471997,0.0010167422,-0.0025662011,0.0023929533,0.06556861,0.0032683993,0.005847896,0.0036943727,0.0039517614,0.001317005,0.00024982617,0.0012116125,-0.00027673462,0.4794694
0.0024254331,-0.0011690288,-0.0012248588,0.021274338,0.08878269,0.0029476886,0.005552776,0.0035373785,0.0038898478,0.0012540697,0.00024149728,0.0012090168,-0.00027609174,0.4794695
0.002411971,-0.00022139042,-0.008263936,0.06207758,0.10531593,0.0027303894,0.005186543,0.003364942,0.003824067,0.0011907821,0.00023315873,0.0012064081,-0.000275448,0.4794697
0.0026217224,0.0019470803,-0.018879713,0.12050373,0.11838567,0.002612145,0.0047383592,0.00317832,0.0037545396,0.0011271667,0.00022481017,0.0012037873,-0.0002748033,0.4794698
-0.005156057,0.0017265546,-0.029666986,0.16051109,0.1277754,0.0025680882,0.00422928,0.0029787398,0.0036813873,0.0010632474,0.00021645284,0.0012011543,-0.00027415788,0.47946995
-0.0072068814,-0.0019970452,-0.024699904,0.18671848,0.1326537,0.002565916,0.003679683,0.002767467,0.0036047178,0.0009990489,0.000208088,0.0011985091,-0.00027351145,0.47947007
-0.018723477,-0.004353258,0.011466685,0.2097306,0.13005744,0.0025807905,0.003098653,0.0025458406,0.0035244701,0.0009345943,0.00019971564,0.0011958522,-0.0002728642,0.47947025
-0.029293315,-0.0010806883,0.061952643,0.23305847,0.11415354,0.0024952416,0.0024929368,0.0023152505,0.003440938,0.00086990785,0.00019133685,0.0011931825,-0.0002722162,0.47947037
-0.036739416,0.0060541998,0.10593112,0.21288352,0.08192911,0.002205376,0.0018721021,0.002077093,0.003354239,0.00080501265,0.0001829525,0.0011905007,-0.00027156723,0.47947052
0.00390187,0.014988755,0.109461226,0.13864774,0.027863346,0.0016936477,0.0012431775,0.0018327455,0.0032644891,0.0007399329,0.00017456315,0.0011878073,-0.00027091743,0.47947064
-0.31059897,0.0131349275,0.048142068,0.05452787,-0.02053313,0.0010006577,0.0006130727,0.0015835862,0.0031718095,0.0006746761,0.00016616951,0.0011851016,-0.0002702668,0.47947082
-0.02225372,-0.024708701,-0.047609672,-0.040856212,-0.059076983,0.00022489586,-1.1438021e-05,0.0013310263,0.0030763175,0.0006092515,0.00015777229,0.0011823837,-0.0002696153,0.47947094
0.0051287045,-0.037794597,-0.116421066,-0.14800307,-0.089129955,-0.0006189085,-0.000623804,0.0010765052,0.0029781312,0.0005437096,0.0001493724,0.0011796545,-0.00026896296,0.4794711
0.042261012,-0.003327678,-0.113693275,-0.21803045,-0.1099163,-0.0015197472,-0.0012177794,0.0008214523,0.0028773765,0.0004780741,0.00014097053,0.001176913,-0.0002683097,0.4794712
0.035824925,0.008119435,-0.069811404,-0.22436972,-0.12364146,-0.002468273,-0.0017871615,0.0005672678,0.0027741787,0.00041236545,0.00013256722,0.0011741602,-0.00026765568,0.4794714
0.019285241,0.008160717,-0.012895474,-0.19880567,-0.13255973,-0.0034713575,-0.0023263346,0.00031532164,0.002668664,0.00034660674,0.00012416321,0.0011713952,-0.0002670009,0.4794715
0.0020047878,0.000945219,0.034248047,-0.16381407,-0.1367553,-0.004534638,-0.0028300064,6.691771e-05,0.0025609608,0.0002808211,0.0001157592,0.0011686187,-0.00026634507,0.47947162
0.0013639999,-0.0010204887,0.029385088,-0.11961059,-0.13527493,-0.005599394,-0.0032957776,-0.0001767344,0.002451195,0.00021502796,0.00010735572,0.0011658302,-0.0002656886,0.47947177
-0.00040715636,-0.0013145964,0.025331065,-0.07044371,-0.12438467,-0.0065429993,-0.0037168106,-0.00041438683,0.002339496,0.00014925016,9.8953504e-05,0.0011630304,-0.00026503124,0.47947192
0.001167782,0.00037646788,0.020985866,-0.028868467,-0.09983451,-0.007278515,-0.004088975,-0.0006447419,0.0022259993,8.350894e-05,9.055324e-05,0.0011602191,-0.0002643731,0.47947207
0.0018240316,0.0012384023,0.0076837037,-0.008658705,-0.06538982,-0.0077714915,-0.0044083796,-0.00086653733,0.0021108363,1.7825281e-05,8.215567e-05,0.001157396,-0.00026371412,0.4794722
0.0040976238,0.0017523004,0.006934506,0.0020232818,-0.024274716,-0.008050518,-0.0046679433,-0.0010785602,0.001994141,-4.7780362e-05,7.376149e-05,0.0011545614,-0.0002630542,0.47947234
0.0032892202,0.0007957439,0.008164301,0.014891087,0.011892147,-0.008166154,-0.004865102,-0.0012796152,0.0018760429,-0.00011328514,6.5371074e-05,0.001151716,-0.00026239347,0.47947246
0.0031397447,0.0006434432,0.005841086,0.019849481,0.043390293,-0.008167299,-0.0049985223,-0.0014685346,0.0017566719,-0.00017866993,5.6985304e-05,0.0011488585,-0.00026173212,0.47947264
0.0019295143,0.0008143259,0.006816295,0.030437265,0.07173392,-0.008067562,-0.0050667548,-0.0016442672,0.0016361559,-0.00024391431,4.8605078e-05,0.0011459901,-0.0002610698,0.47947276
0.005933144,0.0011732762,-0.0034365263,0.054868393,0.09332297,-0.007892042,-0.005070469,-0.0018060348,0.0015146169,-0.00030899647,4.0230578e-05,0.0011431103,-0.0002604067,0.4794729
0.0020529584,-0.0004905926,-0.003639441,0.09382613,0.109282434,-0.007684569,-0.0050110994,-0.0019533343,0.0013921752,-0.00037389787,3.1862513e-05,0.0011402193,-0.00025974284,0.47947302
0.002318022,0.0016579095,-0.024664927,0.15536544,0.12080342,-0.0074581904,-0.0048907935,-0.002085964,0.001268942,-0.00043859807,2.3501963e-05,0.001137317,-0.00025907802,0.4794732
0.0036656586,0.0036119367,-0.05073821,0.17870308,0.12846985,-0.007184577,-0.0047119437,-0.002203972,0.0011450264,-0.0005030774,1.5149105e-05,0.0011344039,-0.00025841262,0.47947332
0.0012974751,-0.00094366074,-0.022444721,0.16436411,0.13019365,-0.006823532,-0.004477928,-0.0023074914,0.0010205295,-0.00056731654,6.8046515e-06,0.0011314792,-0.0002577462,0.47947347
