IMF1,IMF2,IMF3,IMF4,IMF5,IMF6,IMF7,IMF8,IMF9,IMF10,Residue
-0.7075606690734929,-0.011784284949667895,1.095359008150107,3.3318754065558904,-11.4387181404387,-7.26066478751938,3.1177480337880903,-1.8031103362116208,2.556537150131053,1019.4203186195675,0.0
-0.83010692296117,-0.3033172505567283,1.058281099507439,3.0754698276612324,-11.715843354107148,-7.283693672062785,3.1262296559409837,-1.8071377983255803,2.5596353861109007,1019.4204830287929,0.0
-0.7183299324049223,-0.4195026980660446,0.928247596312475,2.770506385556672,-11.961141440345227,-7.306517270588756,3.134528638725337,-1.811163194193023,2.5627257793103055,1019.4206461356931,1.1368683772161603e-13
-0.5123007937018879,-0.3440898587359997,0.7230483948589149,2.422914935398883,-12.174510104312802,-7.329136290560458,3.1426439949817095,-1.8151865339421156,2.5658083162212932,1019.4208079397926,0.0
-0.3767815221166892,-0.1310810844261059,0.4552915986058778,2.0387511647436023,-12.35584705116671,-7.35155143944322,3.150574737551527,-1.8192078276990742,2.5688829833365388,1019.4209684406143,-1.1368683772161603e-13
-0.03214067445853684,0.10832249720383273,0.15039062835518333,1.6240707611489487,-12.505049986064003,-7.373763424703023,3.158319879282061,-1.8232270855931476,2.571949767143737,1019.421127637685,-1.1368683772161603e-13
0.2707999000535916,0.29213342774947004,-0.1650014719355791,1.1849294121739073,-12.62201661416238,-7.3957729538039,3.165878433011273,-1.8272443177525015,2.575008654138595,1019.4212855305274,1.1368683772161603e-13
0.9007783540653256,0.322799366397555,-0.46822677776322214,0.7273828053742147,-12.706644640618459,-7.417580734211828,3.173249411583185,-1.8312595343044358,2.578059630811838,1019.4214421186658,0.0
0.801491018138071,0.13140623296079673,-0.7402238031699011,0.2574866283103717,-12.758831770591675,-7.4391874733910575,3.1804318278409567,-1.835272745377116,2.5811026836544095,1019.4215974016253,-1.1368683772161603e-13
-0.8835526252142307,-0.15122551969649276,-0.961478747198008,-0.21870343146253443,-12.778475709237346,-7.460593878808001,3.187424694627528,-1.8392839610989247,2.584137799157036,1019.4217513789309,0.0
0.8744748726776926,-0.37990890385099946,-1.112162309906962,-0.6951316863846527,-12.765475526290357,-7.481799293350804,3.1942270247843245,-1.8432931915960786,2.587164963811959,1019.4219040501058,1.1368683772161603e-13
0.41962567151902824,-0.3274130518293714,-1.1697137823410195,-1.165742448898947,-12.719736872498443,-7.5027964788941155,3.2008378311555865,-1.8473004469989092,2.5901841641112044,1019.422055414675,0.0
0.10137060482421761,-0.07697610772759578,-1.106831636893016,-1.6241705121397392,-12.641171254064,-7.523572341857054,3.2072561265825232,-1.8513057374340662,2.5931953865463644,1019.4222054721622,1.1368683772161603e-13
-0.6247220604507698,0.20436020869946894,-0.919861085863602,-2.062697787114239,-12.529691299908041,-7.544112665943154,3.213480923907642,-1.8553090730288493,2.5961986176083816,1019.4223542220932,-1.1368683772161603e-13
-0.8252694526948509,0.38372373754182393,-0.6174592125722542,-2.4732784783129214,-12.385209638949846,-7.564403234855085,3.2195112359754003,-1.8593104639127238,2.599193843789715,1019.4225016639907,-1.1368683772161603e-13
0.13713503319379552,0.33410270176981777,-0.21660716206353417,-2.849426844870314,-12.207638900110643,-7.584429832294433,3.2253460756265735,-1.8633099202123393,2.602181051580658,1019.4226477973806,-1.1368683772161603e-13
0.7765238672778113,0.08786981876828139,0.22964257578589528,-3.184596160467874,-11.996891712308196,-7.604178241964515,3.2309844557041028,-1.8673074520543462,2.6051602274728025,1019.4227926217861,1.1368683772161603e-13
-0.32509286714844576,-0.27003084174569136,0.6470743611178871,-3.471625514364132,-11.7528807044659,-7.623634247566054,3.23642538905093,-1.8713030695695085,2.6081313579592567,1019.4229361367318,0.0
-0.7067196144467115,-0.5290845620198332,0.957211156074049,-3.7032545188091746,-11.47591270489448,-7.642783632802801,3.241667888510428,-1.8752967828849096,2.6110944295298806,1019.4230783417433,0.0
-0.3693944829566472,-0.44068898378665955,1.1065491423670206,-3.8716360636073444,-11.167908460456669,-7.661612181377208,3.246710966923806,-1.8792886021269828,2.6140494286771334,1019.4232192363436,1.1368683772161603e-13
-0.13185194513044576,-0.09414029242152222,1.0981481739885322,-3.969349119775299,-10.83133140133029,-7.680105676989996,3.251553637133789,-1.883278537425193,2.6169963418932567,1019.4233588200573,0.0
0.4564560784051526,0.3377503821700009,0.9506784223488268,-3.990427831155982,-10.4685677095771,-7.698249903346431,3.256194911985051,-1.8872665989077062,2.619935155668977,1019.4234970924092,0.0
0.5423363457922139,0.6854583824363455,0.682653298844958,-3.9288470040848713,-10.081451295878223,-7.716030644146369,3.2606338043175,-1.8912527967007393,2.622865856495237,1019.4236340529241,-1.1368683772161603e-13
0.24408428858023407,0.8023303724004092,0.3179773382324812,-3.778826112427495,-9.671322521724804,-7.7334336830922625,3.2648693269749445,-1.8952371409331077,2.6257884308638455,1019.4237697011257,1.1368683772161603e-13
-0.08858023146637738,0.6858111511677886,-0.09496749003459386,-3.5346794250648075,-9.239426953586717,-7.750444803888728,3.2689004928003254,-1.8992196417323275,2.628702865267694,1019.4239040365377,0.0
-0.4523423175516363,0.25989651772421474,-0.48794525141169354,-3.190721210882529,-8.787010157934482,-7.767049790236269,3.272726314637016,-1.9032003092278638,2.63160914619621,1019.424037058687,1.1368683772161603e-13
0.33920190396404254,-0.3256064380663395,-0.8010623300269435,-2.7418236878152475,-8.315317701236673,-7.783234425837124,3.2763458053247105,-1.9071791535446343,2.634507260143151,1019.424168767095,0.0
0.39227728685797564,-0.7309205372284355,-0.979970116323217,-2.1871051367313874,-7.825595149962729,-7.79898449439396,3.2797579777095978,-1.9111561848147027,2.6373971935985945,1019.4242991612882,-1.1368683772161603e-13
0.12056585327182753,-0.8165417047867052,-0.9666350229954164,-1.5365528806116093,-7.319088070581656,-7.814285779610313,3.28296184463202,-1.91513141316277,2.640278933054781,1019.42442824079,-1.1368683772161603e-13
-0.4000795541717161,-0.5717188088859078,-0.7243507698552109,-0.8122448126815912,-6.7970420295641905,-7.829124065187337,3.285956418935352,-1.919104848717868,2.6431524650039537,1019.4245560051245,0.0
0.19363645587664138,0.0444310452575815,-0.32749056609931454,-0.04275364843615228,-6.260702593378691,-7.843485134828349,3.2887407134621007,-1.9230765016070799,2.6460177759355394,1019.4246824538177,0.0
0.3821117927003411,0.5848979785788715,0.12142283402766897,0.7422876975926302,-5.711315328495679,-7.857354772234287,3.2913137410543425,-1.9270463819587882,2.6488748523424293,1019.4248075863924,0.0
-0.06375002952230165,0.6110834128861563,0.52094977051272,1.5132463108715968,-5.1501258013839415,-7.8707187611086855,3.293674514555884,-1.9310144999007255,2.6517236807157833,1019.4249314023734,2.2737367544323206e-13
-0.2983818136248165,0.2870958240534054,0.7922798462903105,2.2404892768675873,-4.578379578513354,-7.8835628851539985,3.2958220468088,-1.9349808655619236,2.65456424754806,1019.4250539012858,0.0
-0.21086082364837613,-0.15856438406252063,0.9268551975189437,2.894383681047659,-3.997322226353136,-7.895872928071811,3.2977553506555988,-1.938945489069466,2.6573965393302017,1019.4251750826529,0.0
-0.022223645687220375,-0.3681380524719564,0.9193846022297948,3.4447305339258327,-3.4081993113735938,-7.907634673564143,3.2994734389383553,-1.942908380550652,2.6602205425538012,1019.4252949459998,-1.1368683772161603e-13
-0.3955671586676817,-0.04418626805654905,0.7677268767332458,3.860561346441078,-2.812256400042435,-7.9188339053360455,3.300975324502176,-1.9468695501351634,2.6630362437113173,1019.42541349085,-1.1368683772161603e-13
0.04782675559626057,0.2503023964082441,0.481486401405465,4.117774554248894,-2.2107390588312628,-7.9294564070867235,3.3022600201869703,-1.9508290079494333,2.6658436292919596,1019.4255307167296,1.1368683772161603e-13
0.45203917489452167,0.17632878603834368,0.07316331055599944,4.200020461572999,-1.604892854207351,-7.939487962519711,3.3033265369435236,-1.9547867622292556,2.668642685788404,1019.4256466231624,0.0
-0.45928988096797413,-0.21759190384850385,-0.4154259884764863,4.094464039475482,-0.9958675847231357,-7.948914355337245,3.304173874139717,-1.9587428096273027,2.6714333996948416,1019.4257612096704,1.1368683772161603e-13
0.3922749696996192,-0.12279804723417835,-0.8602042166962967,3.7906845230905013,-0.38442997724419975,-7.957721369242645,3.304801013141317,-1.9626971287947823,2.6742157574987497,1019.4258744757819,-1.1368683772161603e-13
0.40279386466263845,0.22631908258873767,-1.0152506659518603,3.28175009371366,0.2287490092808772,-7.965894787937928,3.305206926226197,-1.9666496892945764,2.676989745693021,1019.4259864210192,1.1368683772161603e-13
-0.4048869490526065,0.36161841174728165,-0.7400921357476858,2.573354773091183,0.8427837744277392,-7.973420395124682,3.305390561250473,-1.9706004362695404,2.6797553507724947,1019.4260970449054,0.0
-0.21992158341504608,-0.15505026055481852,-0.05869516383828679,1.7185003730334911,1.4559301518784533,-7.98028397450601,3.305350844371965,-1.9745492931607715,2.682512559223351,1019.4262063469677,1.1368683772161603e-13
0.3914889430580086,-0.5664741645616627,0.6750453419762245,0.7820156528684601,2.066229333836495,-7.986471309783065,3.3050866975954096,-1.9784961792588798,2.68526135754043,1019.4263143267285,-1.1368683772161603e-13
-0.38296508588131273,0.027211408572645916,1.1106912325349085,-0.17127062807278548,2.671722512507723,-7.991968184659597,3.3045970429218614,-1.9824410138516604,2.6880017322148904,1019.4264209837135,0.0
0.35714343898003004,0.8066334241624615,1.1112539437034668,-1.0834783774210355,3.2704508801005927,-7.996760382837843,3.3038808023538913,-1.986383716225393,2.6907336697374595,1019.4265263174464,1.1368683772161603e-13
0.35032829680086425,0.613504927476789,0.6680443854705308,-1.9241997268242899,3.8604556288179306,-8.000833688020041,3.3029368978968843,-1.9903242056704713,2.693457156600595,1019.4266303274511,1.1368683772161603e-13
-0.32367887422124353,-0.3573849510548585,-0.01626158460883867,-2.668685699699302,4.439777950866894,-8.004173883908424,3.3017642515505963,-1.9942624014733914,2.696172179295024,1019.4267330132535,-1.1368683772161603e-13
0.28265247062957427,-1.1304725014724641,-0.6878840388253121,-3.291864875665508,5.00645903845269,-8.00676675420523,3.30036178531933,-1.9981982229223816,2.6988787243132046,1019.4268343743761,0.0
-0.23313911946332633,-1.0494707120319682,-1.1237743557213462,-3.7689976528959135,5.55887190233518,-8.008598082612911,3.298728421205007,-2.00213158930567,2.701576778146296,1019.4269344103446,-1.1368683772161603e-13
-0.06595625286132376,-0.312472846670372,-1.2521866562029216,-4.078547528195318,6.09671682749542,-8.009653652834135,3.2968630812117135,-2.0060624199119186,2.704266327285025,1019.4270331206836,1.1368683772161603e-13
0.14934641769011642,0.57412454835354,-1.1403535873097708,-4.212075964081817,6.620025917467393,-8.009919249704746,3.294764688472809,-2.00999063402654,2.7069473582220662,1019.4271305049169,1.1368683772161603e-13
-0.09749274891899151,1.209585256905565,-0.8628249819753601,-4.183801651486596,7.128552348331428,-8.009380675909815,3.2924321839773856,-2.0139161509414443,2.7096198574496615,1019.4272265625682,0.0
-0.05763188334629548,1.434001563425154,-0.4887841010825973,-4.012126154600382,7.620933586350232,-8.008023821699574,3.289864596274274,-2.017838889941395,2.712283811457672,1019.4273212931629,1.1368683772161603e-13
0.11040784461935532,1.3912973231878427,-0.08387380383239872,-3.7151810435433275,8.095528170331786,-8.005834770821547,3.2870611474106832,-2.0217587703161364,2.714939206738555,1019.4274146962252,1.1368683772161603e-13
-0.13070518055783364,1.2871120479056097,0.30335783988624826,-3.3110978884405693,8.55069463908385,-8.00279989188604,3.284021344299204,-2.025675711352814,2.7175860297834706,1019.4275067712788,1.1368683772161603e-13
0.14601100332857703,0.9412239570785466,0.6459104746553764,-2.8180082594159415,8.984791531414187,-7.998905870432533,3.2807450107781353,-2.029589632340306,2.7202242670840113,1019.4275975178499,0.0
-0.15895521120191985,0.38673525197140635,0.9299533329759011,-2.2540437265915476,9.396177386131424,-7.994139654566906,3.2772322332534736,-2.0335004525648914,2.7228539051324185,1019.4276869354607,-1.1368683772161603e-13
0.1500015890961008,-0.040094251041690995,1.1433810115152916,-1.6373358600899244,9.783210742043321,-7.988488770527465,3.2734836762645103,-2.0374080913167476,2.7254749304192027,1019.4277750236373,0.0
0.11684492701858482,-0.2536074176414963,1.2763390792344274,-0.9860226298243504,10.144250137957428,-7.981941299904371,3.2695005597026063,-2.0413124678834538,2.7280873294376886,1019.4278617819028,2.2737367544323206e-13
-0.1733765332427676,-0.32383490388074776,1.3336040475863167,-0.3182702992217342,10.477654112682153,-7.974485452902192,3.2652842320705,-2.045213501550639,2.730691088676436,1019.4279472097827,0.0
0.08795617357132686,-0.46630052905246044,1.3419860642571089,0.34764409422764836,10.781781205025041,-7.966109444420159,3.260836046570571,-2.049111111609781,2.7332861946298537,1019.4280313068008,0.0
0.1642368973266261,-0.7453155107975002,1.3226996813085379,0.9930516224022073,11.05498995379537,-7.956801489363564,3.2561573564047652,-2.053005217346292,2.735872633787801,1019.4281140724821,0.0
0.10189780337876284,-1.0722963535455339,1.261095776603808,1.5992140026756771,11.295638897799389,-7.946549802634671,3.2512495147793605,-2.0568957380496995,2.73845039264317,1019.4281955063495,0.0
-0.19151887979590096,-1.2108707899806201,1.1325670041085223,2.1484523414541603,11.502086575845722,-7.9353425991368205,3.246113874896086,-2.0607825930067163,2.741019457687336,1019.4282756079283,0.0
0.1960826440204404,-0.9390814848347017,0.9180801884483611,2.6273749387904064,11.672691526741914,-7.923168093773575,3.2407517899597034,-2.0646657015070873,2.743579815410593,1019.4283543767441,0.0
0.09481794268524318,-0.39259214598620434,0.6320466970555451,3.0287468234357906,11.805812289297245,-7.910014501448712,3.235164613173891,-2.068544982837091,2.7461314523051823,1019.4284318123191,0.0
0.02821060835353147,0.18924294937139563,0.29577832309331636,3.348715143429934,11.899807402318611,-7.895870037064276,3.229353697740812,-2.0724203562856056,2.748674354863346,1019.428507914179,0.0
-0.25597273002427157,0.7427245600118034,-0.07219337574947791,3.5863092095234186,11.95303540461507,-7.880722915525558,3.223320396865877,-2.0762917411399937,2.751208509574945,1019.4285826818483,0.0
0.269831000965356,0.9193827543239432,-0.45277975949472465,3.744975496099102,11.963853377580083,-7.864559894319654,3.2170660637508157,-2.0801590566893498,2.753733902933736,1019.4286561148507,0.0
-0.2774592869406433,0.4625599180643105,-0.8090758498477088,3.829175983533807,11.930611548136605,-7.84736087646618,3.210592051599307,-2.0840222222206024,2.7562505214289303,1019.4287282127121,0.0
-0.11648296080343819,-0.14955697264815296,-1.1034629800772215,3.843035375795273,11.851991862914309,-7.829100208285859,3.203899713618711,-2.0878811570228466,2.7587583515547185,1019.4287989749544,0.0
0.27651054121826624,-0.5801057312262273,-1.2993757402451218,3.7891419115723792,11.72819982642266,-7.809751211271388,3.1969904030079417,-2.091735780383444,2.761257379800528,1019.4288684011044,0.0
-0.1196643271712522,-0.6443547914547504,-1.3631295994736279,3.668910266056743,11.560562114237927,-7.789287206922397,3.1898654729732767,-2.0955860115897575,2.763747592659683,1019.428936490684,0.0
-0.2640278862633981,-0.5025177008522085,-1.2791051718770732,3.484096724712045,11.350908824385554,-7.767681516732017,3.1825262767160125,-2.0994317699306646,2.7662289766218273,1019.42900324322,-2.2737367544323206e-13
-0.12907351511268203,-0.2739863641748679,-1.0628262817371017,3.2401702128326684,11.101152041229671,-7.744907462200957,3.1749741674422096,-2.1032729746941774,2.7687015181796357,1019.4290686582359,-2.2737367544323206e-13
-0.07697161312910097,0.025202188838414432,-0.745547104927643,2.944652152638899,10.813203849135277,-7.7209383648223495,3.167210498354464,-2.107109545168091,2.7711652038240517,1019.4291327352558,2.2737367544323206e-13
0.16697029682363565,0.23912202978862723,-0.3558584595689099,2.6054266307155696,10.488976332468882,-7.695747546097122,3.1592366226575375,-2.1109414006402005,2.773620020047533,1019.4291954738044,0.0
0.252938402800456,0.33951948032708357,0.0738135099043455,2.2310470989900946,10.130381575594186,-7.669308327517323,3.1510538935527257,-2.1147684603991674,2.776065953341673,1019.4292568734057,0.0
0.11811103326840892,0.312247460431767,0.5085316415643271,1.8314792881460018,9.739331662877266,-7.641594030581714,3.142663664244358,-2.118590643731705,2.778502990196331,1019.4293169335848,0.0
-0.18753727389152403,0.22969394909576146,0.914894248877676,1.415822185042151,9.31773867868182,-7.612577976787108,3.1340672879376275,-2.122407869927123,2.7809311171052657,1019.4293756538653,0.0
-0.25094868122164665,0.19745642670213878,1.26472235204006,0.9916592688413348,8.867514707375662,-7.582233487630318,3.125266117834915,-2.1262200582730015,2.7833503205585526,1019.4294330337724,0.0
0.2502149252296098,0.2037590373416253,1.5382684134274716,0.5662356363258949,8.390571833321838,-7.550533884606857,3.116261507139032,-2.1300271280577845,2.785760587049301,1019.4294890728297,0.0
0.08797227312309341,0.17381343882046468,1.7293429256508925,0.1465702266168591,7.88882214088686,-7.517452489214188,3.1070548090549566,-2.133828998567535,2.788161903065638,1019.429543770563,0.0
-0.24513407922154545,0.1117813668113553,1.8333517652476032,-0.26138731361430095,7.3641777144339935,-7.482962622948906,3.097647376787017,-2.137625589093081,2.7905542551026206,1019.4295971264951,2.2737367544323206e-13
-0.015150547274632413,0.08597291385665853,1.841394917676144,-0.6529408296989044,6.8185506383317005,-7.447037607308692,3.088040563536077,-2.1414168189207,2.7929376296522745,1019.4296491401501,-2.2737367544323206e-13
0.24972973218812486,0.11339960055705293,1.7595064610894915,-1.0248829664158898,6.2538529969425944,-7.409650763787543,3.078235722507764,-2.145202607339055,2.7953120132033775,1019.4296998110541,1.1368683772161603e-13
-0.24778953880268995,0.1691045724626469,1.6055845210311028,-1.3747988796880868,5.6719968746321054,-7.370775413884435,3.0682342069057564,-2.148982873635724,2.797677392248604,1019.4297491387309,-1.1368683772161603e-13
-0.18521953087824367,0.008437060006595276,1.3975560746656468,-1.7003937892828673,5.0748943557656645,-7.330384879094235,3.0580373699324337,-2.152757537098286,2.8000337532788975,1019.4297971227044,0.0
0.29283609135614846,-0.33162707982713174,1.1388128127839314,-1.9993717611698223,4.4644575247089175,-7.288452480915271,3.0476465647925575,-2.156526517016052,2.802381082787799,1019.4298437624989,0.0
-0.3135919886861339,-0.4549719935475123,0.8289720816507329,-2.269436861318542,3.8425984658272934,-7.2449515408437035,3.0370631446895895,-2.160289732676384,2.8047193672649517,1019.4298890576397,0.0
0.3342502509793571,-0.002812677071095722,0.4662587383663918,-2.5082931556962356,3.2112292634857895,-7.199855380376782,3.026288462826126,-2.1640471033657787,2.807048593202165,1019.4299330076501,0.0
-0.3530424769979395,0.5162978935136502,0.04439492953772731,-2.7136447102718444,2.5722620020483205,-7.153137321008935,3.015323872406495,-2.167798548374846,2.809368747091465,1019.429975612056,0.0
0.31404659631094206,0.5077349881916142,-0.43574750058002426,-2.8831955910145255,1.9276087658813983,-7.104770684238709,3.0041707266345914,-2.1715439869902977,2.811679815425092,1019.4300168703799,0.0
0.3565877886950928,0.1228115036182953,-0.9507878832623238,-3.0146498638932204,1.2791816393504527,-7.054728791563131,2.992830378713661,-2.17528333849993,2.8139817846935573,1019.4300567821476,0.0
0.13067516093323683,-0.32557749558656746,-1.473951460739571,-3.1057115948762206,0.6288927068200477,-7.002984964477501,2.981304181847599,-2.1790165221919713,2.8162746413878033,1019.4300953468831,1.1368683772161603e-13
-0.36798809821119804,-0.6635982961962464,-1.97901125183497,-3.154084849930302,-0.021345947345253122,-6.9495125244788465,2.969593489240084,-2.1827434573557323,2.818558372001804,1019.4301325641105,1.1368683772161603e-13
-0.34833463655597957,-0.7126414449049938,-2.4398801788654048,-3.1574783073766466,-0.6696176264292942,-6.894284793063548,2.957699654093712,-2.186464063277059,2.8208329630252034,1019.4301684333541,-1.1368683772161603e-13
-0.12791370308604316,-0.48295850891864994,-2.832993542473158,-3.113695166627118,-1.313911112622424,-6.837275091729716,2.945624029613244,-2.1901782592450467,2.8230984009493767,1019.4302029541394,0.0
0.3432739493160925,-0.14175159495747955,-3.1453845998865813,-3.020892335367447,-1.951861479843723,-6.778456741971351,2.93336796900106,-2.1938859645466247,2.82535467226635,1019.4302361259896,-1.1368683772161603e-13
0.20450991008916009,0.16688559496705227,-3.3763313984252092,-2.8776241803727434,-2.5808522998587784,-6.717803065288295,2.920932825463003,-2.197587098472402,2.827601763468799,1019.4302679484293,0.0
-0.28329695535968347,0.4798390785435482,-3.526650959771827,-2.683483020640142,-3.1982972135191634,-6.655287383175413,2.908319952200587,-2.201281580308443,2.8298396610472323,1019.4302984209833,0.0
0.006272813979503688,0.7684808212039556,-3.594501897215467,-2.440473706670271,-3.8018522819122036,-6.590883017130166,2.895530702417707,-2.204969329341459,2.832068351492376,1019.430327543176,1.1368683772161603e-13
0.21384038176585454,0.8899827686328851,-3.5751445121414327,-2.153441430253356,-4.389233219641554,-6.524563288646771,2.8825664293180417,-2.208650264862061,2.8342878212964737,1019.4303553145319,0.0
-0.1773590842799748,0.6602611903408295,-3.464001930603254,-1.82842688639899,-4.9581557413095725,-6.45630151922442,2.8694284861059196,-2.212324306157828,2.8364980569534985,1019.4303817345738,0.0
0.05586383756923836,0.16072195690396082,-3.261308067737817,-1.4721038361055345,-5.506335561518615,-6.386071030359927,2.8561182259854516,-2.2159913725163385,2.8386990449504954,1019.4304068028291,1.1368683772161603e-13
0.0828090491148125,-0.3711223562003975,-2.969223541051745,-1.0914365229766467,-6.031488394873204,-6.313845143548373,2.842637002157935,-2.219651383224088,2.8408907717820893,1019.4304305188195,1.1368683772161603e-13
0.09911726463578376,-0.8238685967508389,-2.590096638386913,-0.6934329095034799,-6.531329955975262,-6.23959718028722,2.828986167829213,-2.2233042575714705,2.843073223940088,1019.4304528820702,0.0
-0.16777505083274297,-1.014789456829629,-2.12939555403801,-0.2850601266077616,-7.00361679099549,-6.16330046207328,2.8151670762016665,-2.226949914844333,2.8452463879137033,1019.4304738921061,-1.1368683772161603e-13
0.1914832512946841,-0.9317350445278948,-1.6039257498403228,0.12700299270397597,-7.446393744021947,-6.084928310402932,2.8011810804796227,-2.2305882743335017,2.8474102501971252,1019.4304935484512,-1.1368683772161603e-13
0.05922398745716116,-0.836528073589551,-1.0295007498293585,0.5366183335762168,-7.858246377294142,-6.004454046771909,2.7870295338658937,-2.2342192553241738,2.849564797279781,1019.43051185063,2.2737367544323206e-13
-0.24703258059506267,-0.7259191239633638,-0.42219465714782023,0.9377727528026323,-8.237885224697958,-5.921850992678754,2.7727137895648086,-2.237842777105227,2.8517100156543456,1019.4305287981665,0.0
-0.25301016149943584,-0.5530958932036729,0.20159951305456145,1.3244531071732129,-8.584020820118194,-5.837092469618981,2.758235200780262,-2.241458758965539,2.8538458918115457,1019.4305443905863,0.0
0.33523761228375576,-0.19111252348693245,0.8256851140735433,1.6906462534801139,-8.8953636974403,-5.750151799089187,2.743595120713984,-2.2450671201916066,2.8559724122438395,1019.4305586274126,1.1368683772161603e-13
-0.24966466603221835,0.34770739561536584,1.434456720926092,2.0303390485154913,-9.170624390549722,-5.661002302586399,2.728794902571819,-2.2486677800733896,2.8580895634434693,1019.4305715081697,-1.1368683772161603e-13
-0.395383927617305,0.8711870154876703,2.012453692056637,2.3375183490704177,-9.408513433332343,-5.569617301607432,2.713835899556145,-2.2522606578967355,2.8601973318998617,1019.4305830323831,1.1368683772161603e-13
-0.08723002227492303,1.184792406152232,2.544215385904627,2.6061710119359662,-9.607741359671449,-5.475970117648233,2.698719464871075,-2.255845672952037,2.8622957041065584,1019.4305931995762,0.0
0.4277983779391742,1.1566065390821179,3.0133530817133027,2.8302838939045087,-9.767018703455733,-5.380034072206046,2.6834469517196378,-2.259422744524708,2.8643846665538524,1019.4306020092739,0.0
0.17509351369604959,0.684855617706155,3.400943914040048,3.003843851766902,-9.885055998567829,-5.281782486776384,2.6680197133055112,-2.2629917919047084,2.866464205733553,1019.4306094610005,1.1368683772161603e-13
0.07667254268639521,-0.03315982311047858,3.692365768988533,3.120837742314652,-9.960558633760492,-5.181193827990926,2.652439102833241,-2.2665527343789686,2.868534308137469,1019.4306155542804,0.0
-0.28284896724890374,-0.7659803997944232,3.8762392738032987,3.1752524223396974,-9.992211440953753,-5.07826711931103,2.6367064735067216,-2.270105491236799,2.8705949602578418,1019.4306202886372,0.0
-0.3737799674162067,-1.2277383518838898,3.941701197987574,3.161321223934653,-9.97893158387958,-4.973015527687233,2.6208231785274667,-2.273649981764262,2.8726461485849653,1019.4306236635964,0.0
