True,LightGBM,BiLSTM,StackLSTM ,LSTM,RF,SVM,XGB
50.43103448,50.4508915157578,48.211796,49.857014,49.714863,49.13265203205674,47.46933910187974,49.31787
42.67241379,43.10273073022135,40.437103,41.700325,41.98334,39.30905046669948,40.75440554898589,36.540417
33.70689655,33.95961388643984,31.676878,33.806755,33.56725,31.59644369233839,32.78276278575069,30.893852
24.05172414,27.76863593936176,22.337389,25.294962,23.403795,21.929172326281524,23.84847038719808,23.038921
14.13793103,14.584606632733871,12.523158,14.841573,12.671733,12.044766017414393,14.604064833347882,11.681063
5.172413793,6.358514069450304,3.8942325,6.9148774,4.1143537,3.172403615949131,7.844520338120956,4.3105464
4.396551724,5.349847509980324,5.5878572,6.8956075,5.5773244,3.641868676531195,3.900042065473953,4.893174
12.15517241,12.072988343444054,14.240502,14.766011,14.127164,10.573978669795,13.47116051052214,11.217744
21.98275862,21.77113186807623,23.122206,23.857449,22.38236,20.034416590646583,19.32893784946961,21.012014
31.98275862,30.928853415000425,30.944572,33.185757,30.51522,29.154582185378707,27.49150072379378,29.818766
40.94827586,40.15354917888095,41.427094,43.04678,41.200115,39.87257695023331,38.01485035325707,40.512486
48.62068966,49.2845798476225,49.428448,51.128235,49.185234,48.017346420403335,45.3357529681961,49.611206
55.43103448,55.9360253697668,55.12611,57.076355,55.499863,54.20578744926827,50.283192133991214,54.54998
60.94827586,59.6356825902164,60.34795,61.900574,61.118256,60.24472295749628,54.46140569635849,60.739803
64.9137931,65.1572200345528,64.196495,65.56783,65.24965,64.56636658869498,57.73484956044688,63.821575
67.67241379,67.28616066046825,66.23259,67.38925,67.34572,66.4912265416763,60.38768890089408,66.29631
68.44827586,70.64708354300103,67.484886,68.84389,68.83409,68.27073520758103,62.5296236288615,68.89993
67.84482759,68.61383080713678,66.368744,68.32635,67.876686,66.42949437642926,63.07319589948026,66.94273
65.43103448,66.54979899947486,63.69434,66.14382,65.4266,64.0602021022615,61.408993759236495,64.85753
62.06896552,61.47332154298,59.505116,61.650974,61.035812,59.90534828286904,58.58349142600518,59.471607
56.81034483,57.78151092078836,55.07662,57.00269,56.642563,56.09365946235949,54.34523788792814,54.904182
49.9137931,49.86410454020074,47.79836,49.363773,49.53014,48.83804781598813,48.32804475733811,49.38245
42.5,41.53512421634954,39.71129,41.717075,41.73351,38.03213606676438,42.39871404925589,38.56579
33.62068966,33.33040550385502,30.817947,33.710884,33.2101,30.52101621160798,33.136394198760634,28.27645
24.13793103,26.47033083621916,21.840477,25.492954,23.09188,21.918942460138588,24.72672083762969,23.517143
14.22413793,13.8381162060835,12.072596,14.750558,12.432745,11.994550884848747,14.045936177251212,14.045547
5.344827586,5.642453256023281,3.5000548,7.297126,4.3330297,3.1389509337963304,7.665865807941123,3.3145647
4.482758621,4.802913239973257,6.006416,6.9885783,5.9434967,3.806198264165029,3.456685918247832,4.4032416
