True,LightGBM,BiLSTM,StackLSTM ,LSTM,RF,SVM,XGB
29.20431034,31.95374932215984,32.221794,29.129053,31.121492,29.962807258349937,31.870269201322078,29.134214
25.24655172,29.081165742225576,28.862381,24.693016,28.118153,25.108669372037664,28.15792761662477,25.687359
20.29396552,23.363044676604854,23.393967,19.230907,23.163385,18.70456018003106,23.266126543309856,21.495472
15.05603448,17.47949436882473,17.631868,14.551157,17.132719,12.505697954184782,17.570035131244495,13.901077
9.65862069,12.53522883348281,12.8524685,9.8941965,11.44592,6.931693790811243,12.326331382211304,7.4561896
4.41637931,7.337711604921733,7.5459557,4.3523645,6.3317056,3.246219484703898,7.897497923526534,5.752129
3.263793103,5.104461285258326,5.4206553,3.4398067,4.327889,1.755675876271885,4.871664711179672,2.5718899
5.696551724,4.982393267117375,6.726702,5.013778,5.8363953,3.2715991812619523,7.560735527801987,3.2948825
6.926724138,7.383839009525669,8.885715,7.1755404,7.8429193,4.735718969113009,8.842522325824921,4.7530403
9.139655172,8.0635626746509,9.599549,7.966766,8.644824,5.330657313873717,9.556632375585368,6.1490498
9.860344828,10.44081605666774,12.355003,10.724183,11.191232,8.889763061853724,11.226765083528926,11.363638
12.01293103,10.708624406599505,12.5895,11.19812,11.624699,9.078672851186884,11.758542631471034,8.346639
15.77672414,13.699581324193018,15.515994,13.86306,14.262699,9.860319408864708,13.639371283170716,9.534498
31.01724138,18.6794098896043,20.306227,18.705364,18.629814,16.558651848760547,17.01657704951523,20.112606
30.13103448,31.40262810581971,34.95623,32.238213,31.900198,27.610691382474315,31.129960612858167,28.860613
27.95948276,30.948497672167026,32.89382,29.596888,31.580578,29.628864078096733,30.976544603426053,32.45336
27.2112069,27.823936583047285,29.947592,27.262339,28.517532,25.335460169400815,29.00013699741976,28.660025
28.00603448,27.173368041313665,30.133003,27.882067,28.942024,24.37263273328427,28.372119287283315,19.294306
24.75603448,29.483643139944864,31.801702,29.130259,30.87371,25.84065456483184,29.030208352335848,24.279413
12.92672414,24.58779481256456,24.873646,22.071962,23.849577,21.566347275197472,24.247404489115542,22.2314
9.038793103,14.387380320343643,12.571372,10.826387,10.493035,10.99643462121426,10.26710716943328,10.868152
4.053448276,8.622789506023414,9.700261,6.374464,8.363679,6.3437386267298,9.980779008562404,8.211586
2.387068966,5.086723849671039,5.0832834,3.9826124,4.079061,2.297148715254683,6.281464068305873,4.7380433
4.480172414,4.377423533738895,5.2067413,3.7060587,4.483985,1.6457557881140317,6.672855266157362,4.5757847
7.225,6.290136192279304,7.649604,5.883111,6.668492,3.411149870023198,7.99214647896353,3.9565678
6.563793103,9.009416434817238,10.5702305,8.707773,9.403534,5.825317659279754,9.842959756365572,6.280956
5.59137931,6.785469106967413,8.657138,7.0382533,7.488582,5.615665366088825,9.112936177804766,5.232328
8.61637931,5.577917423607827,7.6283326,6.012304,6.3124323,4.472401738442777,8.442244922575647,3.6242197
14.04224138,10.631851806374115,12.239409,10.437998,10.960244,8.315906306854702,10.959997992356216,7.427991
19.87672414,16.02465648767277,18.862871,16.31856,16.54386,13.679184783551394,15.376468758352503,15.33332
11.20948276,22.88656517184984,24.678709,23.020027,22.548733,20.381664787220405,20.88073578699592,25.614147
15.51982759,11.827866663419805,14.494425,12.988248,12.176503,11.272387818813334,12.673416810747538,12.065911
29.35517241,17.747629156304175,20.547,18.912167,19.057903,17.492358596006834,17.000737057506086,20.06718
19.37586207,32.20975367997125,34.49571,31.6266,31.692915,28.291947836315178,30.56195761345947,22.332077
22.23534483,21.262233932550725,21.559938,20.214224,19.45345,20.94375639183597,19.81060073288451,19.817768
17.05344828,24.121816438180502,27.477358,24.892197,26.423014,21.5414430541743,23.519778748023988,21.634909
9.418965517,15.479996468387288,16.211937,13.894416,15.192592,14.953378457812333,16.985068474567022,13.941748
5.95862069,9.962125415409249,8.384196,5.4489703,7.0205903,5.7368642317651215,8.855293685845272,7.2330575
4.085344828,6.4195374833309,5.2550287,4.0626936,4.4653025,1.635195436563034,7.433015806342019,5.1929126
6.118965517,6.25132751137966,8.459965,6.800078,7.363936,5.227137240319108,7.327773032509231,3.6825526
8.61637931,8.009008078078084,9.862427,8.842161,8.72569,6.761638532423483,8.408981203994129,8.245064
17.70948276,10.82641593158605,12.798979,12.417905,11.774897,10.52171998003378,10.683501658047447,9.403576
14.32241379,21.7336909133228,25.246275,21.680065,22.858944,19.170167417570934,19.22416887116834,18.339603
15.93793103,13.43530715946729,14.067893,11.834359,12.829085,12.376716327646111,13.610356846121787,12.024501
28.20775862,19.17229357174979,18.960978,18.33685,18.057007,17.502604365976623,15.606374469740487,18.720156
17.74655172,30.476062185405222,32.46214,30.052443,30.137152,28.608342559624063,27.5621629966353,33.99999
18.12758621,18.67945308557983,19.842007,18.479404,17.511992,18.739949441382876,16.20915989044755,16.845053
35.1387931,19.38689676709043,20.745535,19.859047,19.834461,17.078542017372573,17.580325945749994,24.790855
20.71637931,35.78632502596418,34.975555,33.336365,31.484802,30.36372538570637,29.996935965099265,22.643343
15.87758621,19.04675741499628,20.766108,18.039904,18.307453,16.407928699793015,16.195183502497382,17.727388
12.62327586,13.622158588043822,14.460767,11.787019,12.712223,10.670507231707113,13.22843621404322,12.65351
14.33534483,9.577386553517307,11.892538,9.360439,10.27023,8.58999147481921,11.22620883778266,7.107584
10.60862069,14.366972517707818,16.188055,14.230796,15.127095,14.781002921889538,12.34731844279154,12.0517645
3.879310345,7.29485995633379,9.90034,7.207375,8.385617,5.046052545064933,9.958441265085458,9.623189
3.374137931,4.926966152366776,5.251023,3.9005902,4.252917,3.080657345955484,5.902019204971231,2.1247354
5.903448276,5.608980279120132,7.465326,5.90948,6.848013,4.506775483102956,7.607961572605104,5.021465
6.026724138,7.988407734057429,9.876764,8.180914,9.0888605,6.881291107656999,8.607514132711382,6.81943
11.71896552,6.101280665047745,8.143117,6.9200044,7.181285,3.906450588629361,8.209083382384264,1.6576474
18.42586207,15.059703016218684,16.378225,13.75804,13.969761,13.330386483890386,12.98691018602563,12.64829
26.08706897,21.681684889456797,22.869495,20.939808,20.730705,18.94705673599401,18.437203681822226,19.99984
24.12241379,26.455742286697355,29.277061,27.839504,26.91748,24.02252699332171,23.055786124150718,15.319809
30.475,23.067117932059624,23.668848,20.60564,22.649805,18.46433594241884,21.72020750493199,16.307734
32.21034483,32.70849425576358,35.327057,33.883354,33.156662,34.031551251100595,28.69927908145505,32.56198
35.18017241,32.353939371607254,34.70726,32.98706,33.269783,30.64714760901249,29.544015832848046,29.158232
29.77327586,37.08126500197145,38.3318,36.866207,36.929737,37.395349694872415,32.01983703078054,42.061195
28.29913793,27.08934542101401,26.573385,24.177002,25.12464,22.102229958734878,25.01186345355507,23.899343
24.40689655,25.91485784292696,27.139408,22.631842,25.815027,22.9788584086968,23.83689510606095,23.387081
19.27068966,20.607486017362994,20.924894,18.157108,19.874607,15.870059103273206,18.96031393992457,17.147263
14.27155172,15.904081285285407,15.318222,13.451185,14.1744,11.111533121057352,13.825433372806591,12.502527
6.624137931,10.23422004479414,10.85066,8.398912,9.695657,7.475898716787262,9.520145576007888,7.6187925
4.742241379,4.287038990991009,4.960719,3.1958077,4.315603,1.5257794398087468,2.8787391594721154,1.172769
9.754310345,8.01947743454392,9.966522,8.434539,8.841057,5.9880428378465735,8.730768833481577,6.341261
17.56724138,13.964366048785886,16.013456,13.960185,15.0584955,12.52673673060728,12.312716781659605,12.551659
23.39224138,21.957132911230683,24.464043,21.595827,22.20764,20.34467579707693,18.722281891290912,22.181417
14.67586207,27.1773132870984,29.10584,27.628895,27.688185,25.903026076666634,22.978081942541035,27.08601
24.4387931,13.032035017571303,13.4362135,11.461335,11.192753,8.799412431485385,11.121782661266474,9.525408
28.54224138,28.119835462267808,31.024208,27.912325,28.341385,28.184066338824252,24.745394149122607,31.719522
26.85775862,31.4543150920062,32.885124,32.960976,32.125465,30.958456591725348,27.65267693049268,34.502316
29.7,25.58750421791931,26.99649,23.570196,25.88957,21.663317008308315,24.600347937847648,22.24041
30.11293103,31.77930440647801,33.284935,32.789272,31.95568,33.19322921420238,27.73808072137799,30.424023
29.45172414,30.162068381001003,31.162436,28.69032,29.894283,28.06111167824163,26.3912592515104,31.18646
24.97155172,27.666456360057744,29.599113,26.187366,28.392553,23.82831772166165,26.22367448858151,24.478582
15.48362069,22.50994236055878,22.617805,20.24425,21.33311,20.089703107869937,21.27641265033357,21.683178
11.63189655,13.441600172698111,14.333188,11.87402,11.906782,9.892779393661712,11.454423457845753,7.9499044
9.318103448,9.239614755300847,9.791538,7.422659,8.600356,5.065698050356668,9.469071543025075,7.425186
4.681896552,6.692383431509504,8.2117,5.3895698,7.5612454,3.877011977015658,7.915322177195232,5.112558
2.519827586,4.709596733493211,4.534155,3.692325,3.9358761,1.3221081853080885,4.351488189423159,1.5369664
2.671551724,4.976244809530789,6.0113397,3.4625735,4.9994073,1.7853159550844424,5.1360982897643375,2.0076792
7.037068966,6.695918612203877,9.820047,7.489575,10.051949,4.902655203127033,8.729879338128963,6.0102587
