IMF1,IMF2,IMF3,IMF4,IMF5,IMF6,IMF7,IMF8,IMF9,IMF10,IMF11,IMF12,IMF13,Residual
0.11360713054679032,0.016180168779351915,0.022046451699001476,0.0016248714645617824,0.14654970886994637,0.04406377296817565,-0.0032454994011158664,-0.040462287536378094,-0.022838072506939935,-0.039772980939250566,0.04666733424416825,0.0029082554122794833,-0.039139432937856336,1.3558105793372655
0.2131485833068067,0.03013167095527825,0.30776678654792416,0.041572203414980496,0.16163307277170416,0.04447471043991918,-0.003940573574999491,-0.041843475786462934,-0.023517388033297653,-0.03955760047797769,0.04668448463628216,0.002782610140401707,-0.03915028301875722,1.3558151986781986
0.3050884989181751,0.02211249389147173,0.5070258630629803,0.042644300460192165,0.16559116753987577,0.0427661801479662,-0.004540562578467288,-0.04318782593184323,-0.024177135036904458,-0.03933896785744818,0.04670041288814611,0.0026568916546402736,-0.03916113760327556,1.3558198204444911
0.3368981768494547,0.022953441809622176,0.5593519936966822,0.052262067592898656,0.15710884250833582,0.03897961402847205,-0.0050325909174428985,-0.04448661494745049,-0.02481647442346702,-0.03911713287508586,0.04671512829583227,0.00253110048747474,-0.039171996745747235,1.3558244446404208
0.21555082543381102,0.026307974054103435,0.44410480172949296,0.07379780541557722,0.1355497913863074,0.033373417116306606,-0.00540794191090553,-0.0457301383213632,-0.025434478268737355,-0.038892144746821476,0.046728640221882986,0.002405237119881058,-0.03918286049939664,1.3558290712698615
0.08895750747859636,0.013419490833186233,0.25137132378726357,0.06322452105225211,0.10253455112876128,0.026098963987091602,-0.005664897672514084,-0.04690737937343731,-0.02603026251263598,-0.0386640502280378,0.04674095812088759,0.0022793019780678434,-0.039193728916054014,1.3558337003365724
-0.034646730018090384,-0.0008654267171584688,0.0778984647923157,0.011861055122352391,0.061701385748565866,0.0173699352544048,-0.005813978693160439,-0.0480079375724905,-0.026602992589593623,-0.03843289215401783,0.04675209160969279,0.002153295420152339,-0.03920460204728205,1.3558383318443092
-0.0901754222133129,-0.006710746522204948,-0.12939904434496843,-0.045029878295867784,0.017407848467971884,0.007749415229471793,-0.005883801653278343,-0.049024518782379976,-0.027151895089621226,-0.03819871042082176,0.04676204998454738,0.0020272177884946892,-0.039215479944857926,1.3558429657968278
-0.1492816968469112,-0.009534060569731691,-0.3230956667033426,-0.07230129743241778,-0.026400070415015162,-0.00215511051092532,-0.005934828986450272,-0.0499525346897805,-0.02767633893243081,-0.03796154519592445,0.04677084132942311,0.0019010694156977414,-0.03922636266007172,1.3558476021978805
-0.24777106594130888,-0.02051654719241221,-0.4749737105316124,-0.06984521704434667,-0.06450281457330352,-0.011840810692644671,-0.006030118146370766,-0.05079086645364968,-0.02817572596319138,-0.03772143730751561,0.04677847243375972,0.0017748506027035205,-0.03923725024131499,1.3558522410512075
