Index,LightGBM,BiLSTM,StackLSTM ,LSTM,RF,SVM,XGB
MAE,0.06493578873549488,0.06416416837333334,0.06557763409933334,0.06577226041843333,0.06622025831219595,0.07158876912021725,0.06638549879633333
RMSE,0.07911201633768479,0.07803099759835772,0.08007140209403604,0.08032920082155898,0.08074796576104183,0.08829596273662979,0.08113449492280227
nRMSE,0.08434116880350191,0.08318869679995493,0.08536396811730922,0.0856388068460117,0.08608525134439428,0.09413215643563944,0.08649732934200668
R2,0.8540036152032454,0.8510124785442792,0.8572436831141427,0.8449549158747164,0.8455663935599749,0.7851210639379369,0.8476718336811679
