Index,LightGBM,BiLSTM,StackLSTM ,LSTM,RF,SVM,XGB
MAE,0.061168131673478336,0.05925517567833334,0.059891790464000005,0.05976604639033333,0.06050178825221849,0.06491161391745534,0.06151607508566668
RMSE,0.07520057267419121,0.07302118390329874,0.07430325631950295,0.07404343478632458,0.0758001838195076,0.07995816025881818,0.07722342043620187
nRMSE,0.0779280545846541,0.07566962062518005,0.07699819307720514,0.0767289479651032,0.07854941328446383,0.08285819715939707,0.08002426988207448
R2,0.8619862626184531,0.872001158864336,0.8587556088621903,0.8586456391292845,0.8575868303535709,0.8255886219477713,0.8594419916201124
