IMF1,IMF2,IMF3,IMF4,IMF5,IMF6,IMF7,IMF8,IMF9,IMF10,IMF11,IMF12,IMF13,Residual
0.03621333460443459,0.0076700094465694145,0.17250121907264881,0.08270439430254677,-0.06733701449777377,0.00821499244689747,0.0028950561337665465,0.006547766435782338,0.00937595009889022,0.00616914293940046,0.016143579172383276,-0.012957541113722607,0.05570388692253871,0.8361552240356378
0.00732425830424811,0.004317239507934335,0.019899399631698247,0.02838550780552225,-0.11840432309308571,0.009752180278402679,0.0022659317883506652,0.006622758031016949,0.009687891281337966,0.006253259168343817,0.01609392589747987,-0.012998000433395326,0.055637876093173756,0.8361620957389723
-0.0029650866309209527,-0.0008971048531092331,-0.13308690253615474,-0.040671617075523046,-0.16303849517706526,0.010359517996262524,0.0015143054075637248,0.006706880683172142,0.009995094399647976,0.006337033978624205,0.01604381364787021,-0.013038259224644536,0.05557185446238773,0.8361689649218891
-0.040671379514112566,-0.005926158137450059,-0.25700488880900757,-0.10300238353357959,-0.19417522502117088,0.01002989057325173,0.0006353057900115353,0.006800354471723363,0.010297457331122523,0.006420449928300289,0.015993240814779586,-0.013078317588594995,0.05550582212129435,0.8361758315734323
-0.045081047476548994,-0.002377478742108578,-0.35400922623251874,-0.13413886728113922,-0.206349925661071,0.008873782031285915,-0.00036482548572479273,0.006902673527061963,0.010594923135782346,0.006503487329255137,0.01594220563953617,-0.013118175627617261,0.0554397791612231,0.8361826956825837
-0.0464414640207561,-0.0019462568618717258,-0.3458942704229918,-0.12265813832823864,-0.20156432931851928,0.00719693610349044,-0.0014753518443460774,0.007013139684188165,0.010887458594334501,0.006586120393841567,0.015890706551628907,-0.01315783344246782,0.055373725673248,0.8361895572384597
-0.04750077081716014,-0.007630675510247814,-0.24369762932430908,-0.08044648418697843,-0.18453046887943736,0.005373204148691606,-0.00268716502556846,0.007131108946218237,0.01117503256608902,0.00666831920685654,0.01583874203196549,-0.01319729113479684,0.0553076617484594,0.8361964162302179
-0.028716636894170155,-0.007722707143619094,-0.07773908873760549,-0.017464907223099003,-0.15953084685549704,0.003707441548292878,-0.003991956570897283,0.007256451576106148,0.011457582359728529,0.006750046093168239,0.015786310528142843,-0.013236548806333973,0.05524158747874769,0.8362032726470358
0.028171883620589967,0.004450263728900774,0.06492591818042695,0.041813594481700814,-0.1272989318139492,0.0025062607036197213,-0.005368172403997914,0.007389442485693202,0.011735046672365093,0.00683126107468156,0.01573341039439685,-0.013275606559140687,0.055175502956537996,0.8362101264781749
0.03223943183867042,-0.0019714245262580474,0.2775181892876334,0.07292818292367927,-0.08697284139030563,0.0018974440638163657,-0.006780689970757405,0.007530436805884997,0.012007385916476808,0.0069119234731431795,0.015680040085553185,-0.013314464495457867,0.055109408275003546,0.8362169777129179
