True,LightGBM,BiLSTM,StackLSTM ,LSTM,RF,SVM,XGB
7.178362069,9.285955069519837,8.219327,8.290858,11.699746,6.393417106120452,10.054576946594564,7.783119
10.92758621,6.703111148659186,6.9443,6.567047,10.007551,5.050673173126054,8.463053525285016,8.239978
8.735344828,13.616019251824,12.30681,11.310827,14.39778,11.895550966457694,11.692541033172535,11.255631
9.09137931,8.528073463739405,8.297538,8.374061,11.743951,7.100575963449429,9.946481844586977,5.208179
8.281637931,10.211115192060076,9.55155,8.355764,12.497336,8.786968510757056,9.985808147935623,11.138019
7.573793103,8.85552809855564,7.7447333,7.3909774,10.981937,6.082292332607573,8.81169671392863,7.9222174
8.429913793,6.818030663895587,7.1407747,6.4985943,10.156843,5.183245912686896,8.030412649722704,5.994759
5.993534483,10.77517154881321,8.294469,6.7781224,10.984016,9.326337383300515,8.954964848016024,11.538946
6.024051724,5.25826856537409,5.57922,5.4600997,8.368957,4.410061795439545,7.668159553690049,9.39391
6.118017241,6.988001875874825,6.83791,5.4561496,9.3296795,5.2141203786611205,8.056583508389883,5.73185
4.8,7.414984903617921,7.0712485,5.579755,9.337942,5.22558983388085,7.711098112616749,9.924127
2.640172414,5.352002547318815,5.0342073,4.730786,7.3377633,3.1786071898484267,6.482658750287886,3.1346786
5.527155172,5.483816700796304,3.685076,3.6610713,5.192569,2.482015123994324,6.074070677092499,7.622936
16.3,8.976297531409985,8.483589,6.5909085,10.542158,5.9910051955622725,10.213237133113926,6.5315084
16.26034483,19.19107837206501,19.080503,17.346498,20.900578,15.12989216192547,18.29210576698892,5.739168
18.00517241,19.75910470441766,16.865995,16.889933,20.758816,16.95630793637162,17.214689804635515,12.843427
25.78017241,21.614291373187125,18.655735,18.539503,22.57387,17.409476457502926,18.65133419891496,17.19955
26.03362069,31.118996890596627,25.92885,25.934608,29.404379,25.00599788527262,25.68820670828069,36.19452
32.65344828,29.540537436575537,25.625345,26.238575,29.964678,23.95663987739818,25.626792844782425,33.86452
53.08706897,32.68061781956537,32.48804,32.85586,35.948124,32.77101766173877,32.646998051767675,26.27862
35.31896552,50.43414222763655,50.350124,48.237755,53.97819,46.20562816997359,52.19031957767544,43.265835
26.48793103,35.28021813319382,34.56006,36.47886,39.31752,35.37599263054568,35.4025312464115,26.76659
33.47931034,23.350267801972286,24.955303,25.59676,29.60048,26.17426825109317,25.882647640997,22.610619
8.630172414,35.22167609840494,33.93308,33.28123,37.384953,31.36849358147022,33.67182099595776,25.635311
17.30431034,11.281242928419866,9.866263,12.36847,12.935014,8.033777326571183,10.11034136319174,31.138655
34.24655172,20.056603517601967,19.096407,17.953163,21.528395,17.84245076747776,18.76877761954362,12.252989
47.16896552,31.378464778005945,33.220055,32.714924,36.8321,32.338388412532915,33.7202445731582,34.140392
26.36293103,46.003108214723866,46.260826,45.412563,49.700752,41.04095123727835,48.0622541102389,25.239672
22.825,27.769295467109316,26.622122,27.774153,30.58909,26.58493093178649,26.919323550969697,30.363201
23.44224138,21.185080818235157,21.34399,19.944647,26.130806,21.344268250403854,22.18335746754984,17.577776
11.32155172,21.61480263683469,23.034763,21.907576,27.165268,21.64475571153017,22.768988619491235,20.953785
9.482758621,11.578086867006808,10.227369,11.011086,13.159683,8.06531481840853,11.168882400851455,6.753778
