True,LightGBM,BiLSTM,StackLSTM ,LSTM,RF,SVM,XGB
42.4137931,48.67153727587722,48.654205,48.706707,53.060078,47.62540737951135,49.10436518977946,38.45107
49.81034483,39.08343180632068,35.298916,37.00189,40.575787,34.34278774985916,34.31828683945865,31.42791
36.48275862,44.53285673495003,40.72046,42.57852,41.125797,44.38743674090328,37.63406739752742,43.213535
27.93965517,31.16224576724807,29.810698,31.193752,34.588818,26.755143449817226,27.509922543391603,21.756193
26.0,22.03081187832523,21.941477,21.991959,25.236061,21.961173157746057,17.987111149865747,20.482035
16.96551724,21.14595405440171,19.750067,18.971308,21.582336,23.275556244514885,15.54700911433509,20.211512
7.456896552,13.059555988587247,12.047766,11.98844,15.381592,11.310141232162902,10.39493198400668,4.530456
5.38362069,4.930137307349972,3.9050262,6.3796206,8.760034,2.848097035669701,5.395484446225288,1.1336749
2.851724138,3.4848334343649645,4.8482666,4.6322575,9.360759,2.0264002625960016,5.240180627234236,0.9674055
7.939655172,5.805736978108016,5.4788537,6.031709,7.0586762,5.6418502768049885,6.651686233967427,5.306989
13.18103448,9.305939905063743,10.574463,10.242182,12.174485,10.006855456538824,7.668764151723027,6.045738
20.32758621,12.983113393214303,13.924534,14.31341,14.672491,11.089897375005425,11.87482618322633,12.9113035
28.43103448,18.489527473842056,20.31799,20.717636,20.342194,20.10544544168644,17.349967972100174,18.883846
34.93103448,25.92048088041649,28.337112,27.425543,27.861706,22.245574294331625,25.033382110175115,21.067785
41.90517241,29.96246262602322,32.076767,31.580639,32.149006,28.860754344912262,28.897600300473773,37.399284
45.04310345,36.068984637816726,38.29801,37.65525,38.308174,36.44281736719859,34.60194475258031,27.424871
56.73275862,38.08208816727254,39.472137,40.32476,40.328075,39.28621789136887,36.98915397807506,37.417145
44.93103448,49.07760790353788,52.1479,49.931095,51.711487,47.37005126425431,49.31749966538857,54.639877
35.34482759,39.60866544006916,37.27227,38.392002,41.793102,39.06529277891543,36.377819938051935,37.310818
41.26724138,27.347042884585434,29.01673,29.781635,33.148872,24.016834550882617,26.86085328616175,31.739527
55.90517241,36.17774614205239,33.265472,34.272984,33.9022,33.95533896457175,29.754959913330413,29.137877
77.84482759,45.58727354141787,48.413,44.416264,47.96092,49.282348503434655,44.88199729970547,39.431175
45.27586207,68.22639088377196,68.18147,59.27037,65.52591,67.27677583714907,65.06859999955748,61.38876
11.62931034,42.089639959989455,46.597942,45.58041,50.278336,42.75208873377855,39.24704866934042,35.106216
10.92241379,14.40569067865485,15.526887,14.98679,17.793873,13.725341522904106,12.521520117410557,9.30229
10.11206897,9.153633927704036,8.601179,8.114877,10.453643,6.7278557889702935,9.520326691729084,13.648123
19.71551724,8.273711688407683,7.6917396,6.958145,9.518071,6.588804205984234,9.641367257551831,11.298889
10.63793103,18.39244832745699,16.722198,17.153805,16.13782,18.373629435076552,16.684745633625646,28.193707
11.52586207,7.763975708041508,8.436406,8.867244,11.315122,7.397143718589006,10.506984092462652,11.866633
10.67241379,9.376133109087595,10.835149,9.216655,11.757519,7.55219656308901,13.447640941899294,13.709088
6.948275862,7.866923751150326,9.91291,7.9335485,11.14066,6.895732765123674,12.500664907188176,11.04056
2.820689655,4.790445292642743,6.541545,5.5889354,8.477247,3.2282905833199176,9.541014782455784,10.596194
3.970689655,3.6942436014577567,3.583149,3.9351876,5.8037333,1.6888281540530623,7.161437148547631,0.08294568
5.897413793,5.027781129073134,5.7636476,5.005677,7.0265055,4.393913607117078,9.112176855033097,4.9466414
2.636206897,8.755532076772804,8.222381,6.327208,9.095866,7.384000721196034,11.192947608505946,16.743555
3.375862069,4.44806709543882,4.0670223,4.0646086,5.8277073,1.24815441465889,7.425302751414778,-3.9232423
4.399137931,6.9182653112286285,7.541783,6.9133744,8.415947,4.721003182187957,8.060349749332891,2.661421
9.629310345,6.361101122729294,8.219247,6.8330374,8.837861,5.799401475489472,8.358314610658246,3.8967092
9.112068966,13.553050506314095,15.639485,14.21838,15.257608,12.343019707941442,12.545387754435302,14.91473
17.82758621,12.263106047634125,12.956864,10.86845,13.177065,9.2198639655342,11.64196065194249,9.145884
13.9137931,20.479526279709265,23.67601,20.77115,22.17259,18.22799585359522,18.91262012981121,20.68368
9.948275862,14.410938005975447,15.222054,14.254929,16.073502,13.773456566681483,14.277281159213493,9.722704
6.939655172,11.206562669935996,10.699021,10.135735,11.948248,7.777502914312446,10.976767558847945,7.635747
4.505172414,7.629449613415961,7.7179265,6.7380314,8.613141,5.080289052034843,8.275882408052302,8.136838
3.859482759,5.162945337861776,5.6117854,4.9811416,6.432859,1.6697826466840102,6.9112416915096695,6.436469
8.534482759,4.612405016100563,6.9417477,5.6025825,7.39419,1.4718960275251738,8.416723386359028,4.8257065
11.92241379,11.671435649000204,12.570993,11.161968,12.182408,8.638139765317089,12.426149964446386,8.930186
18.76724138,15.602290193973657,16.16307,14.494338,15.615168,12.13281198179904,14.427839844609622,14.670694
21.70689655,23.508466249678516,23.570415,21.649254,21.954897,18.50780696194052,19.95804501539031,17.966099
30.21551724,24.664873197423976,26.1423,23.901035,24.811666,19.99315499779341,22.036427520602132,24.396395
38.52586207,31.160081261298423,33.591274,31.50149,31.626125,28.27667230984024,29.681724836618763,26.794104
20.76724138,42.92749697257352,40.03883,38.148308,38.12004,39.6760811326217,37.04439247469386,43.85553
38.72413793,27.14627883691581,23.771965,24.842077,25.524204,21.11027833492553,20.019573957357068,27.622623
34.06034483,40.69679174626612,40.59531,37.618725,38.606953,36.85894612513773,38.582857350514594,35.03699
20.15517241,35.23978288235838,35.358746,34.40009,35.27355,31.814181657038148,32.16044426329059,34.30619
33.26724138,21.1019704190171,20.29939,21.768091,23.042353,21.17140465562,18.254789583395432,13.565217
22.12068966,31.89816127301398,36.283737,32.65039,34.136944,29.990579642412325,32.743940340267,33.34552
