True,LightGBM,BiLSTM,StackLSTM ,LSTM,RF,SVM,XGB
29.20431034,32.8189146527601,29.08658,29.380005,33.697773,29.85142269880236,32.34395459570976,31.909609
25.24655172,29.97510816251472,25.82195,24.625751,30.01184,24.51750208017625,28.18516772327376,26.76268
20.29396552,24.178248315652667,20.841421,20.25852,24.569012,18.71018617456977,23.103777650409075,22.741217
15.05603448,16.70375391530858,14.916993,14.258958,18.028774,12.94382405274538,17.598011980712112,12.79406
9.65862069,12.65729497474528,9.699195,9.053132,12.282634,7.0203013242466525,12.362583788132554,9.354858
4.41637931,7.266204452788561,4.6348886,4.280986,6.9689226,3.222940441203007,7.965508899518257,4.5877767
3.263793103,5.203219962481944,2.1028876,2.6054273,5.5586786,1.5583994521851017,4.785224199182204,2.373918
5.696551724,5.077878360169339,5.4355516,4.2890086,6.2073374,3.470125726528529,7.284469279245077,3.5385525
6.926724138,7.571376748384831,7.4038424,6.636106,8.585884,4.792437718589652,8.728478224492727,4.8889627
9.139655172,8.17086387143737,7.7282553,7.062789,9.391889,5.367297094524763,9.524176377871688,5.9550657
9.860344828,11.00490832635446,10.565449,10.128604,12.077025,8.703103880106932,11.209308986330065,8.311582
12.01293103,10.78633118531923,10.642824,10.24739,12.691989,8.508151656716715,12.02265306707048,8.947267
15.77672414,14.030658068319132,13.620256,13.20809,15.467284,10.739958356402,13.984825975228857,9.399466
31.01724138,19.055869320320685,18.322372,18.081543,19.778175,16.167532050287054,17.36248763937457,16.782095
30.13103448,32.496627175677524,31.719765,32.13999,33.734947,31.857516209811795,31.119981434753825,28.012081
27.95948276,30.359117689837856,29.734325,30.124561,33.9083,29.93609018300709,30.727079656298187,28.822008
27.2112069,28.555269483616936,26.929794,27.328947,31.406872,26.063483096189053,28.806161206329318,28.502926
28.00603448,27.085591399323803,27.073956,27.672758,31.347902,24.771800311242465,27.972101621911506,29.564638
24.75603448,29.21992631001191,28.460287,29.073069,32.41075,25.898876121640228,28.56160839615596,20.56432
12.92672414,24.18232316478604,21.90247,21.529984,26.21826,21.229000692540826,24.226459039491843,22.077126
9.038793103,14.788033057209056,10.005607,8.781398,13.210563,11.820612291761742,10.842662461356491,7.13962
4.053448276,8.241992296489101,7.0312667,7.597614,9.50059,6.369776794998351,10.44431504975691,7.4519753
2.387068966,5.636984175827057,3.0995624,3.4988656,5.3876076,2.292359867257014,6.204178616030064,3.5403647
4.480172414,4.590349208005555,3.7122116,3.1841905,4.924287,1.612517907601316,6.396205381035445,1.1421113
7.225,6.253848766799465,6.288626,5.2023425,7.2780213,3.693948401488185,7.977606056762873,4.9142866
6.563793103,9.47578312509044,8.895478,8.307782,10.295287,6.176383203479558,9.787037602125926,6.5933933
5.59137931,6.541203615696435,6.5398474,5.6157737,8.533731,5.443955668734637,9.05122695292314,4.9633145
8.61637931,5.223715161685361,5.5370855,4.8699446,7.420289,4.367565257551445,8.050529434776646,2.6137025
14.04224138,10.82781937738062,10.493787,9.82767,11.8333,9.05574439204558,10.926768382865218,6.9658575
19.87672414,16.81113225239025,16.66024,16.174028,17.788134,14.387120713831168,15.487130558365251,16.572968
11.20948276,22.86643398590965,22.537493,23.125048,23.837181,21.54489894023409,20.65393763097801,19.670368
15.51982759,11.247356770705329,12.013366,12.944888,14.850099,11.355209034878015,12.841672649156443,9.669679
29.35517241,18.35666858067478,18.663774,18.671879,19.980711,17.13927562763402,16.912648028438458,20.505556
19.37586207,30.73511664124272,31.38832,31.521692,33.130276,31.002256200351063,29.75736707746483,25.886091
22.23534483,21.697454064665266,18.800617,19.437634,22.687057,21.05586166198425,19.87124799070659,22.332422
17.05344828,24.86293895280764,24.08202,24.691446,27.388592,20.73770500684728,23.094088090789004,23.375465
9.418965517,15.83919827518384,13.317728,12.722319,17.202602,14.7568684519792,16.03657485074894,16.134184
5.95862069,10.073795657309352,6.029429,4.888205,8.6935215,5.712131433618538,8.675988215127376,8.00167
4.085344828,6.743583441093725,2.961448,4.088415,5.4398184,1.7960308994869754,7.309541645819005,4.743034
6.118965517,6.569639444860666,6.461314,6.1448812,7.658601,5.1551594616616585,7.295704666847153,5.27427
8.61637931,8.504711405987061,7.417571,8.349416,8.50526,6.813478007478222,8.16631387805511,6.8839793
17.70948276,10.699166298536156,10.134591,12.027443,11.602767,10.236829244901354,10.387743828908365,8.939732
14.32241379,21.401018005997543,22.058674,21.844751,23.54318,19.5589729576234,18.728475452534315,20.077969
15.93793103,13.44226964352893,11.479351,10.744039,14.426783,12.10977558758213,13.56150729958911,11.51996
28.20775862,18.994592198856623,16.036596,17.35391,18.287287,16.55349412945118,15.419586223042868,18.736212
17.74655172,30.763934135989,29.490744,29.946081,30.593744,28.140850429973376,26.66461605722883,27.763628
18.12758621,18.722339279259465,16.541391,16.707155,19.54118,18.554233852955456,16.30489286242529,18.27729
35.1387931,18.364487390704262,17.435017,18.81222,20.126379,17.314344475486788,17.060513779720957,24.108463
20.71637931,33.64242292324906,31.743233,33.40224,33.60043,29.472601398263727,29.02562491935857,28.819136
15.87758621,19.472090351182263,16.93403,17.62127,20.541615,15.119043145776336,15.291078048215969,18.705471
12.62327586,13.653088875531688,11.178945,9.878971,13.582419,10.316764741408674,13.284115224272355,10.460519
14.33534483,9.903351617619506,8.5901,7.9697933,11.17347,8.363384664722865,11.206435038570856,6.6856365
10.60862069,14.289187245059548,12.776774,13.238045,14.450593,15.069745213880196,12.32787555044324,11.24403
3.879310345,7.486724782547009,6.9030995,5.807924,9.3571205,5.3048785750968,10.41654340092699,6.842797
3.374137931,5.114576088554305,2.69358,3.3372197,5.745386,2.804763159489712,6.041727678429177,5.1990147
5.903448276,5.720882575638496,5.476545,5.5127892,7.2828255,4.132086083489351,7.884224675223807,3.5907784
6.026724138,7.975183476301717,7.971475,7.3794856,9.074473,6.577333493858523,9.07408442698317,6.7077274
11.71896552,5.65897977624384,5.8044477,5.450821,7.359297,3.775828591748805,7.929551294143168,3.7812154
18.42586207,14.764670473968332,13.52842,13.525379,14.447889,12.675461958094486,12.554055293684833,13.061245
26.08706897,20.78833856772505,19.98667,20.796228,21.18209,18.643163803453533,18.32081582078173,21.380232
24.12241379,23.3737450479107,26.15001,27.768463,27.416231,24.490402879535832,22.870762815393388,19.930693
