Index,LightGBM,BiLSTM,StackLSTM ,LSTM,RF,SVM,XGB
MAE,0.0588801582232291,0.063462003237,0.059742966573466665,0.06383715527500002,0.05994881785632259,0.06501860489437782,0.05947113284866668
RMSE,0.07171162791002719,0.07705550153366751,0.0730032361606012,0.07690831463803266,0.0733020869718764,0.07965428346454637,0.07433479203838048
nRMSE,0.0743125677824116,0.07985026065665027,0.07565102192808415,0.07969773537619965,0.07596071188795482,0.08254329892699105,0.07703087257863261
R2,0.8801343723129684,0.8551057576737676,0.871987764462478,0.8599791608232815,0.8680578631723509,0.8293256660777877,0.8722090351298561
