Index,LightGBM,BiLSTM,StackLSTM ,LSTM,RF,SVM,XGB
MAE,0.07377719224400411,0.073119445225,0.07336157449433334,0.07409588966066667,0.07440953532325487,0.0729876443507137,0.0756417707746
RMSE,0.09214866625233245,0.09295609685340282,0.0920136724004511,0.09344093419900855,0.09459959011207582,0.09044731318065403,0.0946716673196938
nRMSE,0.0784243968104957,0.07911157179013006,0.07830950842591582,0.07952419931830515,0.0805102894570858,0.0769764367494928,0.08057163176144153
R2,0.844550491818798,0.8375256577716675,0.8520639540813185,0.8380620615888006,0.836728550691942,0.842667497971866,0.8363688853187681
