Index,LightGBM,BiLSTM,StackLSTM ,LSTM,RF,SVM,XGB
MAE,0.0661056790815142,0.06695747300433334,0.06740325157233333,0.06667397876266667,0.06558669095373809,0.0717808634879398,0.067509759297
RMSE,0.07977009054678932,0.08067738435813479,0.08117135185637027,0.08025584918819205,0.07914073344570374,0.08731803153951684,0.08260925104002528
nRMSE,0.08504274045499928,0.08601000464619914,0.08653662244815594,0.0855606068104393,0.08437178405725346,0.09308958586302435,0.08806956400855574
R2,0.8467265682164866,0.8351215483902459,0.8450341835495914,0.8438943969961721,0.8472174921245607,0.7996183660022638,0.8398614633503002
