Index,LightGBM,BiLSTM,StackLSTM ,LSTM,RF,SVM,XGB
MAE,2.383224976790064,2.5540905132766665,2.3798053333699998,2.1224946119433334,2.8085980632121514,4.142892680244133,2.9583946474966663
RMSE,4.759913704594955,4.447105176954337,4.681313932601678,4.350194268070627,4.774208746586426,5.561773521985258,4.800503149408985
nRMSE,0.07078846022570265,0.06613643596825179,0.06961954053959064,0.06469519681042236,0.07100105315789408,0.08271355494645934,0.07139209812296697
R2,0.951365171911829,0.9550501216922048,0.9521829394351655,0.9591173641813631,0.9532968688576936,0.9160048577217303,0.9521123031924402
