Index,LightGBM,BiLSTM,StackLSTM ,LSTM,RF,SVM,XGB
MAE,6.978187615375369,7.0327581417,6.7238620828533335,6.832949546493334,7.313619757913338,7.068982121078695,8.735336383946667
RMSE,10.082804169467533,10.14618917285582,9.822112610370343,9.925345288886605,10.405470898978853,10.066404185859247,12.212241834016394
nRMSE,0.14831413690972597,0.14924650571433107,0.14447946523136168,0.14599797787503502,0.153060439296702,0.14807289951452174,0.17963733867109724
R2,0.576237923278001,0.5885030756300254,0.647754962334594,0.5979283404969411,0.6261354566019155,0.5724498528820225,0.37176005356665653
