IMF1,IMF2,IMF3,IMF4,IMF5,IMF6,IMF7,IMF8,IMF9,IMF10,IMF11,IMF12,IMF13,Residual,Pred
0.35179362,0.005647374,0.46526605,0.045756504,-0.081961565,-0.062640965,-0.044666648,0.044694416,0.005588441,-0.009485961,0.043012064,-0.010629801,-0.040145777,1.3563316,2.068559352
0.13919644,-0.004534124,0.32056105,0.03353281,-0.080219194,-0.06076733,-0.046371233,0.04364008,0.005906618,-0.009188755,0.04292044,-0.010764685,-0.040156733,1.3563364,1.690091785
-0.06545858,-0.002825144,0.14276111,0.015566953,-0.07479097,-0.056472145,-0.047627307,0.04251427,0.006205334,-0.008892193,0.042827927,-0.010899616,-0.040167697,1.3563411,1.299083042
-0.19477238,-0.001895457,-0.08378979,-0.0194876,-0.064220645,-0.050010424,-0.04841127,0.041316494,0.006484473,-0.008595858,0.042734288,-0.011034604,-0.040178653,1.3563458,0.924484374
-0.29701188,-0.006917983,-0.2751968,-0.056288525,-0.047659162,-0.042072505,-0.048713308,0.04004801,0.006743778,-0.008299906,0.042638358,-0.011169651,-0.04018961,1.3563505,0.612261316
-0.3404714,-0.016862547,-0.39884377,-0.07245621,-0.025523743,-0.033124506,-0.048526585,0.03871067,0.00698311,-0.008004251,0.042541537,-0.011304755,-0.040200572,1.3563553,0.449272278
-0.3040575,-0.023972318,-0.40904242,-0.064602315,0.000609492,-0.023801683,-0.047851343,0.037306227,0.007202258,-0.007709083,0.042443853,-0.011439918,-0.040211536,1.3563601,0.511233814
-0.22767904,-0.015024664,-0.26889104,-0.04314081,0.029527461,-0.014546764,-0.04667779,0.035836767,0.007401014,-0.007414368,0.042345304,-0.011575121,-0.0402225,1.3563648,0.796303249
-0.020894548,0.001330506,-0.030609177,-0.005790907,0.057678472,-0.005757014,-0.04502012,0.03430545,0.0075794,-0.007120106,0.042245895,-0.011710365,-0.04023347,1.3563696,1.332373616
0.2678698,0.016114177,0.17718412,0.04257701,0.08191286,0.002125043,-0.042827506,0.032714482,0.007726626,-0.006826332,0.04214565,-0.011845673,-0.040244434,1.3563744,1.925000223
0.38025936,0.020611439,0.38865584,0.060070183,0.10110357,0.008621856,-0.040077817,0.031066384,0.007848121,-0.006533028,0.042044584,-0.011981039,-0.0402554,1.3563792,2.297813253
0.49587494,0.005438256,0.46178868,0.0472908,0.11337025,0.013279268,-0.03676977,0.02936525,0.007949643,-0.00624023,0.041942704,-0.012116445,-0.040266376,1.3563839,2.47729087
0.43503013,0.004606152,0.44445512,0.047907397,0.1155382,0.01599878,-0.03293623,0.027616605,0.008031542,-0.005947884,0.04184002,-0.01225191,-0.040277343,1.3563887,2.405999279
0.23654272,0.010303077,0.27517194,0.05466466,0.10578953,0.017015709,-0.02863465,0.025825938,0.008094398,-0.005656027,0.041736543,-0.012387421,-0.040288318,1.3563935,2.044571599
0.09319181,0.006757593,0.07253925,0.02719237,0.084432244,0.016560163,-0.023931883,0.023999074,0.008138564,-0.005364622,0.041632287,-0.012522991,-0.040299293,1.3563981,1.648722666
-0.05399404,-0.000152123,-0.07696339,-0.03347646,0.055952925,0.014846553,-0.01891908,0.022142297,0.008164411,-0.005073583,0.04152724,-0.012658606,-0.040310264,1.356403,1.257488879
