IMF1,IMF2,IMF3,IMF4,IMF5,IMF6,IMF7,IMF8,IMF9,IMF10,IMF11,IMF12,IMF13,Residual,Pred
0.09552028,0.00530415,0.12590578,-0.011883721,-0.12742293,-0.03623545,-0.005432678,-0.05137018,-0.03082065,-0.036650646,0.046775974,0.000868734,-0.039266292,1.3559535,1.291245871
0.27777126,0.029553197,0.30482858,0.044903837,-0.12669228,-0.037746657,-0.006484313,-0.05168478,-0.031171536,-0.036395147,0.04677427,0.000738681,-0.0392769,1.3559581,1.731076313
0.3573614,0.038629062,0.42526537,0.085659616,-0.12236359,-0.036806896,-0.007771834,-0.0519194,-0.031495366,-0.036137305,0.046771623,0.000608582,-0.039287508,1.3559629,1.984476654
0.35151392,0.026475444,0.44251415,0.087509036,-0.1129655,-0.033743847,-0.00927239,-0.05206981,-0.031791892,-0.035877254,0.04676802,0.000478367,-0.03929812,1.3559676,1.996207724
0.21709894,0.007911858,0.3038605,0.06522784,-0.095460035,-0.029176356,-0.010925236,-0.05213294,-0.03206679,-0.035615064,0.04676348,0.000348082,-0.039308738,1.3559723,1.702497841
0.049272913,0.001960929,0.11987567,0.027045779,-0.069009244,-0.023954993,-0.012664494,-0.052112363,-0.032315325,-0.035350874,0.046758026,0.000217704,-0.039319355,1.355977,1.336381373
-0.04479538,-0.007251087,-0.1079653,-0.02697631,-0.037079282,-0.018920338,-0.014410334,-0.052012753,-0.03253669,-0.035084713,0.04675163,8.73E-05,-0.039329976,1.3559818,0.986458524
-0.134232,-0.02819753,-0.28012645,-0.08682869,-0.00838095,-0.014850507,-0.016093792,-0.051839035,-0.03273085,-0.03481676,0.046744313,-4.33E-05,-0.039340597,1.3559865,0.675250369
-0.31479096,-0.0480821,-0.37511176,-0.11535756,0.015090908,-0.011880965,-0.017664438,-0.05159584,-0.032897875,-0.034547083,0.046736073,-0.000173905,-0.03935122,1.3559912,0.376364475
-0.3057869,-0.052944735,-0.4115982,-0.09716867,0.035159074,-0.009877091,-0.019070363,-0.051286113,-0.033037666,-0.03427582,0.04672692,-0.000304597,-0.03936185,1.355996,0.383169989
-0.2944105,-0.037709553,-0.3106801,-0.05958009,0.05296831,-0.008584139,-0.020258479,-0.050910253,-0.033150177,-0.034003053,0.046716858,-0.000435381,-0.039372485,1.3560008,0.566591758
