IMF1,IMF2,IMF3,IMF4,IMF5,IMF6,IMF7,IMF8,IMF9,IMF10,IMF11,IMF12,IMF13,Residual
0.039860891,-0.000150948,0.067179505,0.009682303,-0.042436064,-0.005803583,-0.009463557,-0.006738592,0.003946053,-0.001326343,0.000185982,0.013823424,0.0475168,0.37872413
0.043139473,0.000220567,0.128081102,0.036561185,-0.024516818,-0.005973687,-0.009186618,-0.006758173,0.003719896,-0.001367746,0.000108101,0.013725015,0.047517036,0.378730667
0.062755793,0.000580914,0.165188378,0.04857093,-0.005685342,-0.005803175,-0.008830591,-0.006774128,0.003495638,-0.001409681,3.03E-05,0.013626509,0.047517249,0.378737202
0.065037134,0.003614791,0.158569173,0.043514906,0.012099902,-0.0052214,-0.008392294,-0.006785126,0.003273374,-0.001452134,-4.74E-05,0.013527907,0.047517438,0.378743733
0.052975196,0.003051738,0.110303887,0.026795518,0.027575132,-0.004169715,-0.007872246,-0.006789731,0.003053259,-0.001495091,-0.000125021,0.01342921,0.047517603,0.378750261
-0.002515612,5.32E-05,0.024960997,0.00684198,0.040738866,-0.002721089,-0.00727155,-0.00678616,0.002835484,-0.001538536,-0.00020254,0.013330418,0.047517746,0.378756785
-0.032551303,-0.002111926,-0.063698645,-0.009952285,0.051485304,-0.001076412,-0.006592595,-0.006772742,0.002620318,-0.001582458,-0.000279958,0.013231531,0.047517865,0.378763307
-0.042749491,0.000556848,-0.147771062,-0.024460625,0.059667321,0.000503387,-0.005842238,-0.006748392,0.002408034,-0.001626847,-0.000357271,0.013132551,0.04751796,0.378769824
-0.066420596,-0.002256891,-0.171940849,-0.035369127,0.064494947,0.001809211,-0.005024293,-0.006712886,0.002198796,-0.001671685,-0.000434474,0.013033477,0.047518033,0.378776339
-0.084165198,-0.003442155,-0.146068155,-0.032763359,0.065551738,0.002696587,-0.004142613,-0.006666319,0.001992749,-0.001716954,-0.000511564,0.012934311,0.047518082,0.37878285
-0.023450681,-0.001044038,-0.087321546,-0.019677364,0.062666565,0.003058076,-0.003203583,-0.006608862,0.001790082,-0.001762632,-0.000588536,0.012835054,0.047518107,0.378789358
-0.013904941,4.68E-05,0.000126059,-0.006397418,0.055816046,0.00290482,-0.002217544,-0.006540447,0.001591015,-0.001808697,-0.000665387,0.012735705,0.04751811,0.378795863
0.021544283,0.003788306,0.077493452,0.010925048,0.044747956,0.002406721,-0.001200167,-0.006460858,0.001395779,-0.001855128,-0.000742113,0.012636265,0.047518089,0.378802364
0.068529555,0.008196588,0.140109131,0.034751191,0.029804522,0.001800398,-0.000169111,-0.006369912,0.001204603,-0.001901901,-0.000818708,0.012536736,0.047518045,0.378808862
0.093209526,0.007640209,0.175111823,0.050354353,0.011860657,0.001291668,0.000855416,-0.006267647,0.00101771,-0.001948996,-0.00089517,0.012437116,0.047517978,0.378815357
0.040232976,0.005264447,0.158285285,0.047277267,-0.007296887,0.000992716,0.001854131,-0.006154519,0.000835326,-0.001996394,-0.000971492,0.012337408,0.047517888,0.378821848
0.020813059,0.002516909,0.103996378,0.024432878,-0.02559857,0.00090807,0.002813364,-0.006031739,0.000657674,-0.002044074,-0.001047672,0.012237612,0.047517774,0.378828336
-0.022491971,0.00068267,0.031774164,-0.007606653,-0.041973859,0.001030311,0.003726819,-0.005900905,0.000484955,-0.002092013,-0.001123704,0.012137728,0.047517638,0.378834821
-0.010434523,0.001341983,-0.057654165,-0.032525146,-0.056239812,0.001312669,0.004588497,-0.005763612,0.000317344,-0.002140188,-0.001199584,0.012037757,0.047517478,0.378841302
-0.083630978,-0.005328866,-0.120409028,-0.049381992,-0.067691841,0.001681597,0.00538835,-0.00562112,0.000154989,-0.002188578,-0.001275308,0.011937699,0.047517296,0.37884778
-0.072361082,-0.008020739,-0.173214899,-0.052568135,-0.07417099,0.002075036,0.006116526,-0.005474591,-1.99E-06,-0.00223716,-0.001350873,0.011837555,0.04751709,0.378854255
-0.08468208,-0.009135552,-0.161676453,-0.042663048,-0.073001099,0.002466824,0.00676799,-0.005325782,-0.000153529,-0.002285911,-0.001426273,0.011737327,0.047516861,0.378860726
-0.079856059,-0.003340598,-0.119780129,-0.024307671,-0.063611185,0.002846608,0.007340801,-0.005176698,-0.000299569,-0.00233481,-0.001501505,0.011637013,0.04751661,0.378867194
0.011380173,-8.85E-05,-0.040149129,-0.008412562,-0.047252931,0.003191661,0.007834474,-0.005029284,-0.000440099,-0.002383833,-0.001576565,0.011536616,0.047516335,0.378873659
-0.024687816,-0.003881761,0.065964943,0.004740007,-0.026211601,0.00353731,0.00825174,-0.004885622,-0.000575082,-0.002432962,-0.001651449,0.011436135,0.047516037,0.37888012
0.054673697,-0.000187534,0.132864774,0.024500117,-0.003351616,0.00382496,0.008598781,-0.004748236,-0.00070448,-0.00248218,-0.001726151,0.011335572,0.047515717,0.378886578
0.07901329,0.002064358,0.188547029,0.040419778,0.019278211,0.003930537,0.00888358,-0.004619708,-0.000828268,-0.002531469,-0.001800669,0.011234926,0.047515374,0.378893032
0.064677718,0.005906002,0.173672553,0.044896133,0.040313308,0.003778073,0.009112425,-0.004502667,-0.000946421,-0.002580815,-0.001874998,0.011134199,0.047515008,0.378899484
0.077804934,0.00239042,0.129367768,0.037764988,0.058585995,0.003379222,0.009290759,-0.004399789,-0.001058899,-0.002630204,-0.001949135,0.011033392,0.047514619,0.378905932
0.033428932,7.01E-05,0.040688594,0.021081761,0.072339683,0.002791666,0.00942207,-0.004313621,-0.001165606,-0.002679622,-0.002023076,0.010932505,0.047514207,0.378912376
-0.012649534,0.000407801,-0.067139208,-0.000841784,0.080715524,0.002068324,0.009513211,-0.004246131,-0.001266463,-0.002729051,-0.002096816,0.010831538,0.047513772,0.378918817
0.001885518,-0.00069675,-0.160835105,-0.025909556,0.084062581,0.001265182,0.009567464,-0.004198076,-0.001361497,-0.002778474,-0.002170352,0.010730493,0.047513315,0.378925255
-0.034471852,-0.004887961,-0.207165622,-0.037294124,0.082435623,0.000416658,0.009585155,-0.004169333,-0.001450891,-0.002827869,-0.002243679,0.010629369,0.047512835,0.37893169
-0.048152835,-0.00402217,-0.213173863,-0.0342466,0.075388285,-0.000447378,0.009564076,-0.004159257,-0.001534867,-0.002877217,-0.002316796,0.010528169,0.047512333,0.378938121
-0.042818931,0.001920867,-0.163265287,-0.023918754,0.062992985,-0.00119827,0.009500825,-0.004166844,-0.001613647,-0.002926494,-0.002389698,0.010426891,0.047511808,0.378944549
0.005224589,0.006704219,-0.066846866,-0.00692553,0.045666224,-0.001686162,0.009392022,-0.004190725,-0.001687477,-0.002975682,-0.002462383,0.010325538,0.04751126,0.378950973
0.018223643,0.007348653,0.038985231,0.015200589,0.024743172,-0.001883309,0.009235447,-0.0042294,-0.0017566,-0.003024771,-0.002534848,0.010224109,0.04751069,0.378957394
0.004662959,0.003324523,0.140060963,0.036358005,0.00158421,-0.001832736,0.009029075,-0.004281425,-0.001821238,-0.003073762,-0.002607089,0.010122606,0.047510097,0.378963812
0.024121204,0.002014291,0.199976855,0.04333015,-0.022049887,-0.001635404,0.008770748,-0.004345304,-0.001881627,-0.003122656,-0.002679105,0.010021028,0.047509481,0.378970226
0.031992863,0.000618898,0.232745391,0.037200436,-0.044762472,-0.001382192,0.008462306,-0.004419703,-0.001938036,-0.003171455,-0.002750893,0.009919376,0.047508844,0.378976637
0.017372442,0.002738383,0.207170603,0.022259625,-0.065289436,-0.001131873,0.008108265,-0.004503516,-0.001990763,-0.003220158,-0.002822451,0.009817651,0.047508183,0.378983044
0.058238226,0.003409819,0.124482011,0.000353649,-0.081652557,-0.000962323,0.007717036,-0.004596019,-0.002040106,-0.003268765,-0.002893776,0.009715854,0.047507501,0.378989449
-0.029615583,-0.003616665,0.02035369,-0.02403595,-0.09245382,-0.000985432,0.007302986,-0.00469741,-0.002086307,-0.003317274,-0.002964866,0.009613986,0.047506796,0.378995849
-0.013415154,-0.006303132,-0.104257595,-0.046316892,-0.097009528,-0.001260229,0.006881188,-0.004808014,-0.0021296,-0.003365686,-0.003035719,0.009512046,0.047506068,0.379002247
-0.059193792,-0.007193776,-0.184914435,-0.060627536,-0.095082221,-0.001758039,0.006464065,-0.004927702,-0.002170222,-0.003414003,-0.003106334,0.009410035,0.047505319,0.379008641
-0.044009567,-0.005303393,-0.222577574,-0.066703578,-0.086992645,-0.00239939,0.006061795,-0.005055797,-0.002208452,-0.003462224,-0.003176708,0.009307955,0.047504547,0.379015032
-0.018334784,-0.006844749,-0.18599354,-0.057379446,-0.073559588,-0.003107091,0.005681235,-0.005191221,-0.002244606,-0.003510349,-0.003246838,0.009205806,0.047503753,0.379021419
-0.029789551,-0.00630335,-0.111675806,-0.0373564,-0.054621361,-0.003722159,0.005320809,-0.005332373,-0.002279046,-0.00355837,-0.003316722,0.009103589,0.047502937,0.379027803
0.028754922,-0.004699819,-0.013754916,-0.008855763,-0.030155896,-0.004021816,0.004977926,-0.00547745,-0.002312144,-0.003606274,-0.003386356,0.009001304,0.047502098,0.379034183
0.042828604,0.000225744,0.077420128,0.026190499,-0.001830681,-0.003848603,0.004652374,-0.005624779,-0.002344251,-0.003654048,-0.003455738,0.008898952,0.047501238,0.379040561
0.052291731,0.005603171,0.145258687,0.053841326,0.026867947,-0.003174753,0.004343053,-0.005772734,-0.00237571,-0.003701676,-0.003524864,0.008796534,0.047500356,0.379046934
0.087369852,0.005682478,0.190531026,0.063702445,0.053144101,-0.002051411,0.00404397,-0.005919521,-0.00240687,-0.003749146,-0.003593732,0.008694051,0.047499451,0.379053305
0.046570534,0.004351371,0.180680345,0.064231391,0.074890173,-0.000659438,0.003746279,-0.006063528,-0.002438046,-0.003796441,-0.003662339,0.008591503,0.047498525,0.379059672
0.037269082,0.004573855,0.11653254,0.059356907,0.091197877,0.000818686,0.003445821,-0.006203538,-0.002469506,-0.003843545,-0.003730684,0.008488891,0.047497577,0.379066035
0.01009834,0.0058507,0.01527268,0.046356592,0.10061588,0.00223925,0.003140489,-0.00633845,-0.0025015,-0.003890437,-0.003798762,0.008386216,0.047496607,0.379072395
-0.039262838,-0.000334101,-0.073885257,0.027237576,0.101885957,0.003477299,0.002828874,-0.006467424,-0.002534259,-0.003937097,-0.003866573,0.008283478,0.047495615,0.379078752
-0.088367715,-0.003309214,-0.155419762,0.011331064,0.095105121,0.00446623,0.002508862,-0.006589407,-0.002567946,-0.003983505,-0.003934113,0.008180678,0.047494601,0.379085106
-0.051089422,-0.003577307,-0.179243902,0.006018187,0.08121028,0.005175755,0.002179872,-0.006702589,-0.002602689,-0.004029644,-0.004001379,0.008077817,0.047493565,0.379091456
-0.051665395,0.00193442,-0.176315868,0.009156117,0.062527345,0.005544653,0.001841168,-0.006805154,-0.002638624,-0.004075497,-0.00406837,0.007974896,0.047492508,0.379097802
-0.042081948,0.000376474,-0.119969094,0.012988365,0.042010971,0.005547665,0.001487386,-0.006895303,-0.002675872,-0.00412105,-0.004135083,0.007871914,0.047491429,0.379104145
-0.011288667,-0.005368002,-0.017621652,0.01723837,0.02138646,0.005230064,0.001107242,-0.006971141,-0.002714558,-0.004166289,-0.004201516,0.007768874,0.047490329,0.379110485
0.022464219,-0.00125466,0.063826739,0.020945983,0.000709511,0.004610557,0.000690937,-0.007031392,-0.002754826,-0.004211205,-0.004267667,0.007665776,0.047489207,0.379116821
0.069820991,0.003368934,0.139752407,0.023075695,-0.020664237,0.00370179,0.000231838,-0.007075063,-0.002796859,-0.004255798,-0.004333535,0.007562619,0.047488063,0.379123154
0.066929419,0.005216618,0.18836898,0.018893385,-0.042099358,0.002525398,-0.000268874,-0.007101318,-0.002840856,-0.004300067,-0.004399116,0.007459406,0.047486898,0.379129484
0.069078084,0.00516788,0.19082666,0.001520385,-0.062124991,0.001166344,-0.000806899,-0.007109702,-0.002886996,-0.004344014,-0.004464409,0.007356136,0.047485712,0.37913581
0.06729033,0.007584295,0.126504088,-0.03186397,-0.078785875,-0.000273127,-0.001382724,-0.007099943,-0.002935476,-0.004387636,-0.00452941,0.007252811,0.047484504,0.379142133
0.007847246,0.001011244,0.053054524,-0.078366843,-0.090587345,-0.001658135,-0.001998149,-0.007072175,-0.002986475,-0.004430933,-0.004594117,0.007149431,0.047483275,0.379148452
0.021141105,-0.005030808,-0.049279618,-0.119811087,-0.097083762,-0.002767042,-0.002651842,-0.007027138,-0.003040165,-0.004473905,-0.004658527,0.007045996,0.047482024,0.379154768
-0.058296877,-0.008130435,-0.147949542,-0.136398834,-0.098743231,-0.003433179,-0.003330516,-0.006965854,-0.003096691,-0.004516545,-0.004722638,0.006942508,0.047480752,0.379161081
-0.051968686,-0.007968675,-0.199812089,-0.128821942,-0.0948551,-0.003650911,-0.0040181,-0.006888837,-0.003156182,-0.004558844,-0.004786448,0.006838967,0.047479459,0.37916739
-0.070047827,-0.004899159,-0.193793565,-0.107411601,-0.083566432,-0.003501424,-0.00470121,-0.006796482,-0.003218765,-0.004600796,-0.004849953,0.006735374,0.047478145,0.379173695
-0.022174496,8.00E-05,-0.141424585,-0.071794597,-0.063951856,-0.00312501,-0.005368677,-0.006689269,-0.00328454,-0.004642388,-0.004913152,0.006631729,0.04747681,0.379179997
-0.019573338,-0.000332954,-0.041787778,-0.027588439,-0.036630625,-0.002691265,-0.00600454,-0.006567676,-0.003353517,-0.004683607,-0.004976045,0.006528033,0.047475454,0.379186296
0.011712043,0.000540141,0.059068409,0.019519847,-0.005331422,-0.002387173,-0.006591852,-0.006432241,-0.003425636,-0.004724442,-0.005038629,0.006424288,0.047474076,0.379192592
0.017350642,0.007508639,0.128723487,0.071560004,0.024876081,-0.002243991,-0.007116879,-0.006283405,-0.003500851,-0.004764878,-0.005100903,0.006320492,0.047472678,0.379198884
0.048961163,0.011788417,0.174757716,0.122716989,0.050383789,-0.002261851,-0.007570906,-0.006121514,-0.003579112,-0.004804904,-0.005162867,0.006216649,0.047471258,0.379205172
0.041449049,0.009208122,0.192009403,0.153191128,0.070396431,-0.002422459,-0.007949436,-0.005946926,-0.003660318,-0.004844506,-0.005224518,0.006112757,0.047469818,0.379211457
0.041698296,0.009075003,0.147288563,0.156353971,0.084510799,-0.002686121,-0.008261399,-0.005760173,-0.003744322,-0.004883675,-0.005285856,0.006008818,0.047468357,0.379217739
0.020474703,0.007869109,0.069430499,0.144273216,0.092526444,-0.00299437,-0.008513002,-0.005562088,-0.003830957,-0.004922398,-0.005346879,0.005904832,0.047466875,0.379224017
0.032269422,-0.001691762,-0.026977375,0.120498091,0.094071835,-0.003321928,-0.008703013,-0.005353413,-0.003920069,-0.004960666,-0.005407588,0.005800801,0.047465372,0.379230292
-0.039200129,-0.013164878,-0.125284566,0.090063377,0.090261664,-0.003629359,-0.008830479,-0.005134812,-0.004011507,-0.004998468,-0.00546798,0.005696725,0.047463848,0.379236563
-0.05021172,-0.01757488,-0.188488115,0.062869404,0.08239896,-0.003819901,-0.00889564,-0.004906873,-0.004105121,-0.005035797,-0.005528057,0.005592605,0.047462304,0.379242831
0.002075502,-0.017071003,-0.187005679,0.035371236,0.071649156,-0.003782444,-0.008903785,-0.00467004,-0.004200761,-0.005072639,-0.005587819,0.005488441,0.047460739,0.379249095
-0.037920568,-0.011558341,-0.142641931,0.015834204,0.057971854,-0.003445783,-0.008859092,-0.004424562,-0.004298284,-0.005108977,-0.005647265,0.005384235,0.047459153,0.379255356
-0.013631532,-0.004290671,-0.066635691,0.006706053,0.040889455,-0.002856102,-0.008761512,-0.004170409,-0.004397549,-0.005144793,-0.005706396,0.005279987,0.047457547,0.379261614
-0.011917284,0.003173423,0.03362042,0.001273661,0.020046425,-0.002134979,-0.0086101,-0.003907373,-0.004498396,-0.005180069,-0.005765213,0.005175698,0.04745592,0.379267868
0.019117054,0.012687987,0.121653838,0.000913287,-0.004126756,-0.001361575,-0.008409433,-0.003634997,-0.004600662,-0.005214786,-0.005823718,0.005071369,0.047454273,0.379274119
0.026988429,0.015878268,0.191365731,-0.004690735,-0.029356427,-0.000531297,-0.008165969,-0.003352969,-0.004704165,-0.005248926,-0.005881911,0.004967,0.047452605,0.379280366
0.028984106,0.015095024,0.197911157,-0.029033945,-0.051947515,0.000368689,-0.007885766,-0.003060937,-0.004808666,-0.005282472,-0.005939794,0.004862593,0.047450917,0.37928661
-0.015456989,0.011573285,0.169390854,-0.065275048,-0.069540013,0.001368206,-0.007575639,-0.002758204,-0.004913883,-0.005315409,-0.005997367,0.004758148,0.047449208,0.37929285
0.027802833,0.007245414,0.100314676,-0.10590031,-0.082256571,0.002501066,-0.007241281,-0.002444187,-0.005019515,-0.005347722,-0.006054632,0.004653665,0.047447479,0.379299087
-0.004800516,-5.41E-05,0.005268098,-0.146901432,-0.090958105,0.003769567,-0.006888649,-0.002118796,-0.005125245,-0.005379398,-0.00611159,0.004549147,0.04744573,0.37930532
-0.02587232,-0.007243242,-0.088664647,-0.179470244,-0.095919716,0.005082639,-0.006520898,-0.001782267,-0.005230744,-0.00541042,-0.006168243,0.004444593,0.04744396,0.37931155
-0.007791751,-0.014122957,-0.153016363,-0.196177951,-0.095736071,0.00632254,-0.006140903,-0.001435468,-0.005335658,-0.005440777,-0.006224591,0.004340005,0.04744217,0.379317777
0.00576146,-0.014688967,-0.201989931,-0.183414759,-0.08698248,0.007338785,-0.005753537,-0.001079634,-0.005439586,-0.005470456,-0.006280638,0.004235383,0.04744036,0.379324
-0.037409893,-0.019579609,-0.170290196,-0.140903167,-0.069213971,0.007952664,-0.005361314,-0.000716037,-0.005542125,-0.005499445,-0.006336385,0.004130728,0.04743853,0.379330219
-0.019400445,-0.01237704,-0.115469549,-0.082096698,-0.043669288,0.008091218,-0.004969147,-0.000345755,-0.005642885,-0.005527735,-0.006391833,0.004026042,0.04743668,0.379336435
0.013349686,0.002208895,-0.032134048,-0.014512236,-0.013113333,0.007799453,-0.004583792,3.04E-05,-0.005741483,-0.005555317,-0.006446986,0.003921324,0.047434809,0.379342648
0.011681945,0.009407011,0.078296298,0.054456,0.018093542,0.007185396,-0.00420834,0.00041138,-0.005837555,-0.005582184,-0.006501844,0.003816575,0.047432919,0.379348857
0.023146517,0.011192507,0.151851862,0.11824979,0.045792411,0.006409482,-0.003840573,0.000795648,-0.005930775,-0.005608328,-0.006556411,0.003711798,0.047431009,0.379355063
0.01765615,0.014735322,0.164205841,0.171256485,0.066639437,0.005671041,-0.003477838,0.0011815,-0.006020845,-0.005633741,-0.006610688,0.003606992,0.047429078,0.379361265
-0.007220987,0.015865398,0.153163147,0.201117215,0.080722971,0.005038932,-0.003120072,0.001567262,-0.006107522,-0.005658415,-0.006664679,0.003502158,0.047427128,0.379367464
0.04319603,0.014364093,0.11030906,0.198967834,0.089943921,0.004427828,-0.002764571,0.001951072,-0.006190653,-0.005682342,-0.006718385,0.003397296,0.047425158,0.379373659
